"id","name","party","state","vote.1369","vote.1370","vote.1378","vote.1380","vote.1381","vote.1382","vote.1383","vote.1384","vote.1385","vote.1386","vote.1388","vote.1391","vote.1392","vote.1393","vote.1398","vote.1399","vote.1400","vote.1401","vote.1402","vote.1403","vote.1404","vote.1405","vote.1406","vote.1407","vote.1409","vote.1413","vote.1414","vote.1415","vote.1416","vote.1417","vote.1418","vote.1420","vote.1421","vote.1422","vote.1423","vote.1424","vote.1426","vote.1427","vote.1429","vote.1431","vote.1432","vote.1478","vote.1479","vote.1480","vote.1483","vote.1484","vote.1485","vote.1486","vote.1487","vote.1488","vote.1489","vote.1490","vote.1491","vote.1493","vote.1494","vote.1496","vote.1503","vote.1509","vote.1513","vote.1517","vote.1518","vote.1526","vote.1527","vote.1528","vote.1529","vote.1530","vote.1532","vote.1533","vote.1534","vote.1535","vote.1538","vote.1540","vote.1541","vote.1544","vote.1545","vote.1548","vote.1551","vote.1552","vote.1572","vote.1573","vote.1574","vote.1575","vote.1576","vote.1577","vote.1578","vote.1579","vote.1580","vote.1581","vote.1583","vote.1584","vote.1589"
167,"JOAO CALDAS","PST","AL",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"JOAO CALDAS","PTB","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,4,1,1,1,1,1,1,4,2,1,4,4,4,4,4,2,3,4,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"JOAO CARLOS BACELAR","PFL","BA",4,4,4,2,2,2,4,4,4,4,1,4,4,1,2,4,4,4,4,4,4,4,4,2,2,2,1,2,2,1,1,1,1,1,4,4,4,1,4,2,1,1,1,1,4,1,1,1,1,4,1,2,1,2,4,2,1,4,1,4,2,4,1,4,4,4,4,4,1,4,1,2,1,4,3,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,4
72,"JOAO CASTELO","PSDB","MA",1,1,1,4,2,2,1,4,1,5,1,1,1,1,2,1,2,4,4,4,4,4,4,4,4,2,1,2,2,4,4,4,1,4,1,4,1,1,1,2,1,4,4,1,4,1,1,1,1,2,4,2,1,2,5,4,4,5,1,1,2,1,1,1,2,4,4,1,1,1,1,2,1,4,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
146,"JOAO COLACO","PMDB","PE",1,4,4,2,2,4,4,1,4,4,1,1,1,1,2,1,4,4,2,2,2,2,2,4,4,4,1,4,4,4,1,4,1,4,1,4,1,1,4,4,4,1,1,4,4,4,1,1,4,4,1,2,1,4,4,2,1,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,"JOAO COLACO","PSDB","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,2,2,2,1,1,1,1,4,4,4,4,4,4,4,1,1,1,2,1,1,4,4,2,4,1,1,1
275,"JOAO COSER","PT","ES",1,2,1,4,1,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,2,2,1,4,1,4,4,4,1,1,1,2,2,2,4,4,4,1,2,4,1,1,1,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1
591,"JOAO EDUARDO DADO","PDT","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,2,1,1
591,"JOAO EDUARDO DADO","PMDB","SP",1,1,1,1,1,2,2,1,2,4,1,2,1,2,4,1,4,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,2,1,2,4,1,1,1,2,1,1,1,4,4,4,1,1,1,2,2,2,1,2,2,2,2,2,1,1,4,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,"JOAO GRANDAO","PT","MS",1,2,1,1,1,4,2,1,2,5,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,1,1,1,4,4,1,1,1,1,2,2,2,1,2,2,4,4,4,1,1,1,1,2,1,2,2,2,1,4,1,4,4,1,4,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,1
115,"JOAO HENRIQUE","PMDB","PI",1,1,4,2,2,2,1,4,1,4,4,1,1,1,2,1,4,4,2,2,2,4,2,2,2,2,1,2,2,4,4,1,1,1,1,4,1,4,2,4,4,1,1,1,4,4,1,1,4,4,1,4,1,2,4,4,4,4,4,1,4,4,1,1,4,4,4,1,4,1,1,2,1,4,5,1,4,2,1,4,1,4,1,4,4,4,2,4,1,4,4
364,"JOAO HERRMANN NETO","PPS","SP",4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,4,4,4,1,1,1,4,4,1,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,2,2,1,4,4,4,4,1,1,4,2,1,2,2,2,1,2,1,1,1,4,4,1,1,4,1
199,"JOAO LEAO","PPB","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,1,1,1,2,1,2,1,2,5,2,1,5,4,4,4,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,2,4
199,"JOAO LEAO","PSDB","BA",1,1,4,4,4,2,1,4,4,5,1,1,1,4,4,4,4,2,2,2,2,4,2,2,2,2,1,4,4,4,1,4,4,1,4,4,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"JOAO MAGALHAES","PMDB","MG",1,1,1,1,4,2,1,4,2,4,2,2,1,1,4,1,2,1,1,4,4,1,2,1,1,1,1,2,1,4,1,1,2,1,1,4,4,1,2,2,1,4,1,4,4,1,1,1,4,4,1,4,4,4,4,4,4,5,4,1,2,4,4,1,2,2,2,4,1,4,1,2,3,1,4,2,2,3,1,1,1,2,1,1,1,4,2,1,1,4,4
534,"JOAO MAGNO","PT","MG",1,2,1,1,1,1,2,1,2,5,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,4,1,4,1,2,2,2,4,2,4,1,2,2,1,1,4,1,2,1,2,2,2,1,1,1,5,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1
473,"JOAO MATOS","PMDB","SC",4,4,1,2,2,2,1,4,1,4,1,1,1,1,2,1,4,1,2,2,2,2,4,2,2,2,1,2,2,1,1,4,1,1,1,4,1,1,4,2,1,4,1,4,4,4,4,4,4,4,1,4,1,2,4,2,1,4,1,1,2,4,1,1,4,4,4,1,1,4,1,2,1,1,5,1,4,2,2,2,1,4,1,1,1,4,2,1,1,4,1
304,"JOAO MENDES","PFL","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,1,2,4,2,2,1,1,1,4,4,1,1,3,1,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1
304,"JOAO MENDES","PMDB","RJ",1,1,4,2,4,3,1,1,1,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2,1,1,4,1,1,1,4,4,1,4,2,1,1,1,1,4,1,1,1,1,2,1,4,1,2,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"JOAO PAULO","PT","SP",1,2,1,1,1,4,2,1,2,2,2,2,2,2,1,1,5,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,4,4,4,2,4,1,4,4,4,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,4,2,1,4,2,2,1,1,1,4,2,1,1,2,4,1,2,2,2,1,2,1,4,1,4,4,4,4,2,1
474,"JOAO PIZZOLATTI","PPB","SC",1,1,1,4,2,2,1,1,4,4,4,1,1,1,4,4,4,2,2,4,4,2,2,2,2,2,1,4,2,4,1,1,1,1,1,5,1,1,1,2,1,1,1,1,4,1,1,4,4,2,1,2,1,2,4,4,4,5,1,4,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,2,4,1,1,1,2,1,4,1,4,4,4,4,4,4
64,"JOAO RIBEIRO","PFL","TO",1,1,1,4,2,2,1,1,1,5,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,4,1,1,1,1,4,4,4,4,4,4,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"JOAO SAMPAIO","PDT","RJ",1,2,1,1,1,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,4,1,2,1,2,2,2,1,1,1,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1
54,"JOAO TOTA","PPB","AC",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,2,2,2,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,1,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,4,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,5,1,2,4,1,1,1,2,1,1,1,4,2,1,1,4,4
156,"JOAQUIM FRANCISCO","PFL","PE",4,4,1,2,2,2,1,1,1,4,1,1,1,2,4,4,4,2,2,2,2,4,2,2,1,2,1,2,2,1,1,1,1,1,4,4,4,4,1,2,1,1,1,1,4,4,1,1,1,2,4,4,4,4,4,2,1,5,1,4,4,1,1,1,2,2,2,1,1,1,4,4,4,4,4,1,2,4,4,1,1,2,1,1,1,4,2,1,1,1,1
538,"JOEL DE HOLLANDA","PFL","PE",4,4,1,2,2,4,1,4,1,4,4,4,4,4,2,1,4,4,2,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,1,4,4,1,1,1,2,4,4,1,2,4,2,1,5,4,1,4,4,1,1,2,2,2,1,1,1,1,2,1,1,5,4,2,4,1,1,1,2,1,1,4,4,2,1,1,4,1
192,"JONIVAL LUCAS JUNIOR","PMDB","BA",1,1,1,2,2,2,1,4,1,4,1,1,1,1,2,1,4,1,2,2,2,2,4,2,4,2,1,2,2,1,1,1,1,1,1,4,1,1,2,4,4,1,1,4,4,1,1,1,4,2,1,2,1,2,4,2,1,4,1,1,2,1,1,1,4,2,2,1,1,1,4,4,1,1,5,1,2,2,2,2,1,4,4,4,1,4,2,1,1,2,1
175,"JORGE ALBERTO","PMDB","SE",1,1,1,2,2,2,1,1,1,5,1,1,1,1,2,1,4,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,2,1,2,4,1,1,4,4,1,2,1,1,1,4,4,2,1,1,1,1,2,1,1,4,1,2,2,2,4,1,2,1,1,1,4,2,1,1,1,1
310,"JORGE BITTAR","PT","RJ",1,2,4,1,1,1,2,1,2,4,2,2,2,2,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,5,1,1,4,2,1,1,1,4,4,4,4,1,1,2,2,4,1,2,2,1,2,2,4,1,1,1,2,1,2,2,2,1,1,1,4,2,4,4,4,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1
201,"JORGE KHOURY","PFL","BA",1,1,4,4,2,2,4,1,1,4,1,1,1,1,2,1,5,2,2,4,2,2,4,2,2,2,1,2,2,1,1,4,4,1,1,4,1,1,1,2,1,4,1,1,4,1,1,1,1,2,1,4,1,2,4,4,1,4,1,1,2,4,4,4,4,4,4,4,1,1,1,2,1,4,4,1,2,4,1,1,1,2,4,1,1,5,2,1,1,1,1
526,"JORGE PINHEIRO","PMDB","DF",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,1,2,2,2,4,4,2,2,2,1,2,2,1,1,1,1,1,1,4,1,1,2,2,1,1,1,1,4,1,4,4,4,4,1,4,1,2,4,2,1,3,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,4,2,2,4,1,1,1,4,1,4,1,4,2,1,1,4,1
362,"JORGE TADEU MUDALEN","PMDB","SP",4,4,1,2,2,2,1,4,1,4,1,2,2,2,2,1,4,1,2,2,2,2,2,1,2,2,1,2,2,1,1,4,2,1,4,4,1,1,4,2,1,1,1,1,4,1,1,1,1,4,1,2,1,2,4,2,1,4,1,1,2,4,1,1,4,2,2,1,4,1,1,2,1,1,4,1,1,2,2,4,1,2,4,4,4,4,2,1,1,1,1
305,"JORGE WILSON","PMDB","RJ",1,1,1,2,2,2,1,1,1,4,1,1,1,4,4,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,4,4,1,1,1,4,1,1,2,2,4,1,1,1,4,4,1,4,4,4,1,4,1,2,4,2,1,4,4,4,2,1,1,1,4,4,4,2,1,4,1,2,4,4,5,4,4,4,1,1,1,2,1,1,1,4,2,4,1,1,1
557,"JOSE ALEKSANDRO","PSL","AC",4,4,1,1,1,3,2,1,1,4,2,2,2,2,1,1,4,1,1,2,4,4,1,1,4,4,4,4,4,4,4,4,4,4,1,4,1,1,2,2,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,4,4,4,2,4,4,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
363,"JOSE ANIBAL","PSDB","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,1,4,1,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,2,4,1,1,1,4,4,4,4,4,4,1,1,1,4
76,"JOSE ANTONIO ALMEIDA","PSB","MA",4,2,1,1,1,4,4,4,2,5,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,2,1,2,5,1,1,2,2,1,1,1,4,4,1,1,1,1,2,2,2,1,2,2,1,2,2,4,1,1,1,2,2,2,2,2,4,1,4,4,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,1,1,1,2,1
451,"JOSE BORBA","PMDB","PR",1,1,1,2,2,4,1,4,1,4,1,1,1,1,2,1,4,1,2,4,4,4,4,2,2,2,1,2,4,1,1,4,1,1,1,4,1,4,2,2,1,4,1,1,4,4,4,1,4,2,1,4,1,2,4,2,1,4,1,1,2,1,1,4,2,2,2,1,1,1,4,2,1,4,5,1,2,2,2,4,1,2,1,1,1,4,2,1,1,1,1
202,"JOSE CARLOS ALELUIA","PFL","BA",1,2,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,4,4,2,2,2,2,2,1,4,2,4,1,4,4,1,1,4,1,1,1,2,1,4,1,1,4,1,1,1,1,1,4,2,1,2,3,4,1,4,4,1,2,1,1,1,4,4,4,4,1,1,1,2,1,2,3,1,2,4,1,1,1,2,4,4,1,5,2,1,1,1,1
306,"JOSE CARLOS COUTINHO","PFL","RJ",4,4,4,2,2,4,4,4,4,4,1,1,3,1,4,4,4,2,2,2,2,4,4,4,4,2,1,2,2,1,1,1,4,4,4,4,4,4,1,3,1,1,1,3,4,1,1,4,4,4,4,2,4,4,4,2,4,4,1,4,4,4,1,4,4,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"JOSE CARLOS ELIAS","PTB","ES",1,2,1,4,2,2,2,1,1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,2,1,2,1,2,3,2,1,5,1,1,2,1,1,1,2,2,4,1,1,1,4,2,1,4,5,4,1,2,2,1,1,2,1,1,1,4,2,1,1,1,4
273,"JOSE CARLOS FONSECA JR ","PFL","ES",1,1,1,4,2,2,1,1,1,4,1,4,4,4,2,1,4,2,2,4,2,2,2,2,2,2,1,2,2,1,4,4,1,1,4,4,1,1,1,2,1,1,1,4,4,1,1,1,1,2,1,2,1,4,4,4,4,5,1,1,2,1,1,4,2,2,2,1,1,4,1,2,4,4,4,1,2,4,1,1,1,2,1,1,1,4,2,1,4,1,1
457,"JOSE CARLOS MARTINEZ","PTB","PR",1,2,1,2,2,4,1,1,1,4,4,1,1,1,2,1,4,2,2,2,4,2,4,4,4,2,1,4,4,1,4,4,4,4,1,4,1,4,1,2,1,4,4,2,4,1,4,1,1,4,1,4,1,2,4,2,1,4,1,4,4,1,1,1,2,2,2,1,1,1,1,2,1,1,4,1,1,2,1,1,1,2,1,1,4,4,2,1,1,1,4
147,"JOSE CHAVES","PMDB","PE",1,1,1,4,4,2,1,4,1,5,1,1,1,1,4,4,4,1,2,4,2,2,2,2,1,2,1,2,2,4,4,4,1,4,4,4,1,4,4,2,4,4,4,4,4,4,1,1,1,2,1,2,1,2,4,2,1,5,1,4,4,1,1,1,2,2,2,1,1,1,1,4,1,4,4,1,4,2,2,2,1,2,4,4,1,4,2,1,1,4,4
596,"JOSE COIMBRA","PTB","SP",1,2,1,2,4,2,1,1,1,4,1,1,1,1,2,1,2,2,2,2,2,2,4,2,2,2,1,2,2,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,"JOSE DE ABREU","PTN","SP",4,4,4,4,4,2,4,4,1,5,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,4,1,1,4,1,4,4,1,1,1,2,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,1,1,4,4,2,2,4,2,1,1,4,2,1,1,2,4,4,4,2,2,1,2,1,1,2,4,1,1,1,1,1
365,"JOSE DIRCEU","PT","SP",1,2,1,1,1,1,2,4,2,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,4,1,1,2,2,1,1,1,1,4,1,4,4,4,4,2,2,4,4,4,1,2,2,4,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
577,"JOSE EGYDIO","PFL","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,4,4,4,4,1,1,4,4,4,4,4,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4
577,"JOSE EGYDIO","PL","RJ",4,4,4,1,2,2,2,1,1,4,2,1,2,1,1,4,4,1,1,1,1,1,1,1,2,2,1,2,2,1,1,4,1,1,1,4,1,1,1,2,1,1,1,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,"JOSE GENOINO","PT","SP",4,4,1,1,1,1,2,1,2,5,2,2,2,2,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,2,1,2,4,1,4,2,2,1,1,1,4,4,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,4,1,1,1,4,2,1,1,2,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,4
398,"JOSE INDIO","PMDB","SP",4,4,1,2,2,2,1,4,1,4,1,2,2,2,2,1,4,2,2,2,2,4,4,2,2,2,1,2,2,4,4,1,1,1,4,4,1,1,2,2,1,1,1,1,4,1,1,1,1,2,1,4,1,2,4,2,4,4,1,1,2,4,1,1,2,2,2,4,1,1,4,2,1,1,5,1,2,2,2,2,1,2,1,1,2,4,2,1,1,1,1
452,"JOSE JANENE","PPB","PR",1,1,1,2,2,2,1,4,1,4,1,1,1,1,2,1,4,2,2,4,2,2,4,2,2,4,1,1,2,1,4,4,1,1,1,4,1,4,1,4,1,1,4,1,4,1,4,4,4,4,1,2,1,4,4,4,4,4,4,4,2,4,1,1,2,2,2,4,1,1,4,2,1,1,5,1,2,4,1,1,1,2,4,1,1,4,2,4,1,4,4
96,"JOSE LINHARES","PPB","CE",1,1,1,2,2,2,1,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,4,1,4,1,1,2,1,2,1,2,4,2,4,4,1,1,2,1,1,1,4,2,2,1,1,1,1,2,1,1,4,1,1,4,1,1,1,1,4,4,4,4,2,1,1,1,1
200,"JOSE LOURENCO","PMDB","BA",1,2,1,2,2,2,1,4,1,4,1,1,1,4,2,4,4,1,4,4,4,4,2,2,4,2,1,2,2,1,1,1,1,1,1,1,1,1,4,2,1,4,4,4,4,1,1,1,4,4,1,2,1,2,4,4,4,5,1,4,4,4,1,1,4,4,4,4,1,1,4,4,4,4,4,1,2,4,1,1,1,2,1,1,4,4,2,4,4,4,4
149,"JOSE MENDONCA BEZERRA","PFL","PE",4,4,4,4,2,4,1,4,1,4,4,4,4,4,4,1,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,4,4,1,4,1,4,1,4,4,4,4,4,4,4,2,1,4,1,1,2,4,4,1,4,4,4,4,1,1,4,4,1,1,3,1,2,4,1,1,4,4,4,4,4,4,4,4,4,4,4
241,"JOSE MILITAO","PSDB","MG",1,2,1,2,1,2,1,4,1,4,1,4,1,2,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,1,2,4,1,1,1,2,1,1,1,1,4,1,1,4,1,2,1,2,1,2,4,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"JOSE MILITAO","PTB","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,4,2,1,1,1,1,2,2,1,4,1,1,2,1,1,1,2,1,1,1,4,2,1,1,1,4
150,"JOSE MUCIO MONTEIRO","PFL","PE",1,1,1,2,2,4,4,1,1,4,1,1,1,1,2,1,4,2,2,2,2,2,2,2,1,2,1,2,2,1,4,1,1,4,4,2,1,1,1,2,1,1,1,1,4,1,1,4,1,2,1,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,"JOSE MUCIO MONTEIRO","PSDB","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,3,1,2,4,1,1,1,2,4,1,4,4,2,1,1,1,4
97,"JOSE PIMENTEL","PT","CE",1,2,1,1,1,1,2,4,2,3,4,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,2,4,4,1,2,2,1,1,1,1,4,1,1,1,1,2,2,2,1,2,2,1,4,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,4,4,4,2,1,2,2,2,1,2,1,1,1,4,1,1,1,2,1
27,"JOSE PRIANTE","PMDB","PA",4,1,4,2,2,2,1,1,1,4,1,1,1,1,4,1,4,4,2,4,4,4,4,2,4,2,4,4,4,4,4,1,4,4,1,4,1,4,2,4,1,4,4,4,4,1,1,1,4,4,4,4,1,2,4,4,4,4,4,4,4,4,1,1,2,2,4,1,4,4,4,4,1,1,5,1,2,2,4,2,4,2,1,4,4,4,2,4,1,4,4
391,"JOSE ROBERTO BATOCHIO","PDT","SP",1,2,1,1,1,4,4,4,2,5,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,4,1,1,2,2,1,1,1,2,4,1,1,1,1,2,2,4,1,2,2,1,2,2,4,1,1,1,2,2,2,4,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,4,1,1,2,1,1
