"id","name","party","state","vote.2312","vote.2338","vote.2339","vote.2346","vote.2347","vote.2348","vote.2349","vote.2350","vote.2351","vote.2356","vote.2360","vote.2361","vote.2362","vote.2365","vote.2366","vote.2370","vote.2371","vote.2373","vote.2374","vote.2375","vote.2380","vote.2381","vote.2383","vote.2387","vote.2389","vote.2391","vote.2392","vote.2393","vote.2394","vote.2396","vote.2400","vote.2401","vote.2403","vote.2406","vote.2408","vote.2409","vote.2413","vote.2422","vote.2424","vote.2425","vote.2429","vote.2430","vote.2432","vote.2434","vote.2435","vote.2436","vote.2437","vote.2439","vote.2441","vote.2442","vote.2445","vote.2452","vote.2458","vote.2459","vote.2460","vote.2463","vote.2467","vote.2468","vote.2470","vote.2471","vote.2473","vote.2474","vote.2475","vote.2476","vote.2478","vote.2479"
265,"SARAIVA FELIPE","PMDB","MG",1,4,4,4,4,1,4,4,1,4,2,2,4,4,2,2,4,2,4,2,1,2,1,4,2,4,4,4,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,"SARNEY FILHO","PV","MA",1,2,4,4,1,1,2,2,4,4,2,2,2,4,4,2,4,4,4,1,4,1,4,4,4,4,4,4,4,4,2,1,4,4,4,1,2,4,1,2,4,2,1,4,4,5,4,4,4,2,4,4,1,1,2,1,4,1,4,4,4,4,4,2,1,4
86,"SEBASTIAO MADEIRA","PSDB","MA",2,1,4,4,2,2,2,2,4,2,5,1,2,4,4,5,5,5,4,4,4,5,5,5,4,4,4,4,4,1,2,1,2,2,1,1,4,2,2,4,1,2,1,5,4,5,4,4,4,5,4,4,5,4,1,2,1,5,1,1,4,1,1,1,1,4
518,"SELMA SCHONS","PT","PR",1,2,4,4,4,4,1,4,1,4,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,4,1,2,1,4,2,4,4,4,1,1,2,1,2,2,4,4,2,2,4,4,2,2,1,2,4,2,4,4,1,1,1,4,1,1,4,2,2
563,"SERGIO CAIADO","PP","GO",2,2,5,4,1,1,1,2,2,4,4,1,2,2,4,4,2,2,2,2,1,2,1,2,2,2,4,4,2,2,5,2,5,2,1,1,1,2,1,2,1,2,2,4,4,4,2,4,4,2,4,5,2,4,4,4,1,4,4,1,1,1,1,4,1,4
266,"SERGIO MIRANDA","PCdoB","MG",1,2,5,5,1,1,2,2,2,5,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"SERGIO MIRANDA","PDT","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,5,1,5,5,5,4,4,4,4,5,1,2,1,1,1,1,1,1,1,4,1,1,2
215,"SEVERIANO ALVES","PDT","BA",1,2,1,4,1,1,2,2,2,2,2,1,4,4,4,4,4,1,4,4,2,4,2,4,4,4,4,4,5,4,2,4,2,2,4,1,2,1,1,2,1,2,1,4,1,4,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,1,1,1,2,4
160,"SEVERINO CAVALCANTI","PP","PE",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,"SIGMARINGA SEIXAS","PT","DF",1,2,4,4,1,1,1,4,4,4,2,2,2,2,2,4,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,5,2,1,2,2,1,1,4,1,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,1,1,1,1,4,1,1,2,1,2
268,"SILAS BRASILEIRO","PMDB","MG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"SILAS CAMARA","PTB","AM",1,2,4,4,1,1,4,4,1,5,2,4,2,4,4,2,2,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2,1,1,2,4,2,2,4,4,4,4,4,4,2,2,1,2,2,1,4,1,4,1,1,1,1,1,4,4,4
581,"SILVIO TORRES","PSDB","SP",2,1,2,1,2,2,2,2,2,4,1,1,2,2,5,5,5,4,4,5,2,5,4,4,4,5,4,4,5,1,2,1,2,2,2,1,1,2,2,1,1,2,1,5,5,5,4,5,4,5,5,5,5,4,1,4,1,5,1,1,2,1,1,1,1,1
327,"SIMAO SESSIM","PP","RJ",1,4,2,4,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,4,4,4,2,1,1,1,2,1,2,1,2,2,4,2,2,2,4,4,2,2,1,2,4,1,1,4,4,1,4,4,4,4,2,4,2
555,"SIMPLICIO MARIO","PT","PI",1,2,4,4,1,1,1,4,1,4,2,2,2,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,5,2,4,2,4,1,1,2,4,2,2,4,2,2,2,2,4,2,2,1,2,2,2,4,1,1,1,1,1,1,1,2,2,2
606,"SOCORRO GOMES","PCdoB","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,2,2,2,2,2,2,1,2,2,1,4,1,1,4,1,1,1,1,2,1,2
8,"SUELY CAMPOS","PP","RR",2,4,4,4,1,2,2,4,2,2,2,1,2,4,4,2,2,2,2,2,1,2,1,2,2,2,4,2,2,2,2,1,4,4,4,1,4,4,4,2,4,1,1,4,4,4,4,4,4,2,2,1,2,4,2,4,1,5,1,1,4,1,1,4,4,4
413,"TADEU FILIPPELLI","PMDB","DF",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,"TAKAYAMA","PMDB","PR",4,4,4,4,1,1,4,4,4,5,2,2,2,4,4,2,2,2,2,2,1,2,1,2,2,2,5,2,2,1,4,1,4,4,1,1,2,1,1,4,1,4,4,4,2,5,4,2,4,2,2,1,2,4,1,1,1,1,4,4,4,4,4,2,1,2
515,"TARCISIO ZIMMERMANN","PT","RS",1,4,4,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,4,2,2,2,1,2,1,4,4,4,4,4,1,1,2,2,2,2,4,2,4,2,2,2,2,2,1,2,4,2,4,1,4,1,1,1,1,1,2,1,2
414,"TATICO","PL","DF",1,4,5,4,1,4,1,5,4,5,2,2,2,4,4,2,2,4,4,2,1,2,4,4,4,2,4,4,2,2,4,1,5,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"TATICO","PTB","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,4,2,4,4,2,2,2,4,2,2,1,2,4,1,1,1,4,1,1,1,1,1,2,1,2
389,"TELMA DE SOUZA","PT","SP",1,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,2,2,4,4,1,2,1,2,2,2,4,2,2,1,2,1,4,4,4,4,4,1,4,2,4,4,2,2,4,4,4,2,4,2,2,1,2,4,2,4,4,1,1,1,4,1,1,4,4,2
81,"TEREZINHA FERNANDES","PT","MA",1,2,4,4,1,1,1,4,1,4,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,4,1,1,4,1,1,2,4,4,2,2,4,2,2,4,4,2,2,1,2,2,1,4,1,1,1,1,4,1,1,2,1,2
559,"TETE BEZERRA","PMDB","MT",1,4,5,4,1,1,1,4,1,4,4,4,4,4,4,4,2,2,2,2,1,2,1,2,2,2,4,2,2,1,2,1,2,1,4,1,2,1,1,4,1,4,2,4,4,4,4,4,4,4,4,4,2,2,2,4,1,4,1,1,4,1,1,2,4,4
592,"THAIS BARBOSA","PMDB","MT",1,4,5,4,1,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"THELMA DE OLIVEIRA","PSDB","MT",2,4,4,4,2,2,2,2,2,4,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,2,1,1,2,1,4,1,5,5,4,4,4,1,5,4,2,1,4,1,5,1,4,2,1,1,4,1,1
392,"VADAO GOMES","PP","SP",4,4,4,4,1,1,1,4,1,4,4,2,4,2,4,4,4,4,4,2,1,2,1,2,2,2,3,4,2,4,4,4,4,2,4,1,1,2,1,2,4,2,2,4,4,4,4,4,4,4,2,4,2,4,1,1,4,5,4,4,1,4,1,4,1,4
560,"VADINHO BAIAO","PT","MG",1,4,5,4,4,4,4,4,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,2,2,2,1,2,1,5,2,1,1,4,1,1,2,4,2,2,4,2,2,2,2,4,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,4
393,"VALDEMAR COSTA NETO","PL","SP",4,4,4,4,4,4,1,4,4,4,4,2,4,2,4,4,4,4,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"VANDER LOUBET","PT","MS",1,4,4,4,1,1,1,4,1,4,2,2,2,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,4,4,1,4,1,1,2,2,4,2,4,2,4,2,4,4,2,2,1,2,2,2,1,4,1,1,1,4,1,1,2,4,4
394,"VANDERLEI ASSIS","PP","SP",1,4,4,4,1,1,2,2,2,4,2,1,2,2,2,2,2,4,2,2,1,2,1,2,2,2,2,4,2,4,4,4,4,4,4,1,1,4,4,4,1,4,4,4,4,4,4,4,4,2,2,1,2,4,4,4,4,5,4,1,4,1,4,4,1,2
40,"VANESSA GRAZZIOTIN","PCdoB","AM",1,2,5,5,1,1,2,2,4,4,2,2,2,4,2,4,4,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,1,2,4,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,1,1,1,1,1,1,2,1,2
35,"VIC PIRES FRANCO","PFL","PA",2,4,1,4,2,2,2,2,2,4,5,1,4,4,5,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,2,2,1,4,4,5,4,4,5,5,4,4,5,5,2,5,1,2,2,4,5,4,1,1,1,1,4,1,4
107,"VICENTE ARRUDA","PSDB","CE",4,4,4,5,2,2,2,4,2,2,4,4,4,4,4,5,4,4,4,5,4,5,5,5,4,4,5,4,5,4,4,4,2,4,1,1,2,4,4,1,4,2,1,4,4,5,5,4,4,4,5,2,4,2,2,2,4,4,1,1,1,1,1,1,2,2
395,"VICENTE CASCIONE","PTB","SP",4,4,4,5,1,4,1,4,4,4,4,4,2,4,4,4,4,4,4,4,1,4,1,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,1,4,4,2,2,4,4,2,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,2
396,"VICENTINHO","PT","SP",1,2,4,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,4,4,4,1,4,4,4,2,2,4,4,2,2,2,4,2,2,1,2,2,2,4,1,1,4,4,1,1,1,2,4,2
328,"VIEIRA REIS","PMDB","RJ",1,4,4,4,4,1,2,3,4,4,2,1,2,4,2,4,4,3,2,1,3,4,4,2,3,2,4,2,1,1,2,1,4,4,4,4,4,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"VIEIRA REIS","PMR","RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,2,2,4,4,2,4,4,4,4,1,4,1,4,4,1,1,1,1,2,4,2
484,"VIGNATTI","PT","SC",1,4,3,4,4,4,4,4,1,5,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,4,1,4,2,1,4,4,2,2,2,4,2,2,2,2,4,2,2,1,2,2,2,4,4,4,1,1,4,1,1,2,2,2
430,"VILMAR ROCHA","PFL","GO",4,4,2,4,2,4,2,2,2,4,1,1,2,5,4,5,5,5,4,5,5,4,5,5,4,4,4,4,5,1,4,4,2,2,1,4,4,4,4,4,4,4,4,5,1,4,5,5,5,4,4,4,4,4,4,2,4,5,4,1,1,1,1,4,4,4
264,"VIRGILIO GUIMARAES","PT","MG",4,2,4,5,4,1,1,5,1,5,2,2,2,2,2,2,4,2,2,2,1,2,1,4,2,4,2,2,2,1,2,1,4,2,4,1,2,1,4,4,5,2,2,4,2,4,2,2,4,2,2,1,2,4,1,1,1,1,1,1,4,1,1,2,1,4
596,"VITORASSI","PT","PR",NA,2,4,4,1,1,1,4,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,4,2,1,1,2,4,2,2,2,2,2,2,2,4,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2
271,"VITTORIO MEDIOLI","PSDB","MG",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"VITTORIO MEDIOLI","PV","MG",NA,NA,5,4,1,1,4,2,4,4,2,1,2,4,4,4,5,5,4,4,5,4,5,5,4,5,4,4,4,1,4,4,4,4,4,4,4,2,1,2,1,2,1,4,1,5,4,4,4,4,5,5,1,1,1,1,4,4,4,4,4,4,4,2,1,2
84,"WAGNER LAGO","PDT","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,5,4,4,4,4,4,4,4,4,5,4,4,1,1,1,4,1,1,1,1,1,1,2
84,"WAGNER LAGO","PP","MA",1,4,4,4,1,1,1,2,2,5,2,2,2,2,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,5,2,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,"WALDEMIR MOKA","PMDB","MS",1,1,5,5,1,1,2,5,1,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,5,5,2,2,2,4,2,2,4,1,2,2,1,2,1,4,5,4,2,5,2,2,2,2,2,5,2,4,2,1,1,1,4,1,1,1,1,2,1,2
579,"WALTER BARELLI","PSDB","SP",2,1,4,4,2,2,4,4,4,4,4,4,4,4,4,5,4,5,4,4,2,5,5,4,4,4,4,4,5,1,2,1,2,2,1,1,2,2,2,4,1,2,1,5,1,5,5,5,3,4,1,1,5,1,1,2,4,4,1,1,2,1,1,4,1,1
218,"WALTER PINHEIRO","PT","BA",1,2,1,4,1,1,2,4,2,2,2,2,2,2,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,4,1,2,1,1,2,4,2,2,5,2,2,2,2,4,2,2,1,4,1,2,4,1,1,1,4,2,1,1,2,1,2
347,"WANDERVAL SANTOS","PL","SP",1,4,4,4,1,1,1,4,4,4,2,2,4,4,2,2,2,2,2,1,1,2,1,2,2,2,4,2,2,2,4,2,4,2,1,1,2,2,1,2,1,2,1,4,4,4,4,2,4,2,2,1,2,2,4,4,4,4,1,1,4,1,1,4,4,4
525,"WASNY DE ROURE","PT","DF",1,2,3,4,1,1,1,4,1,4,2,2,2,2,2,2,4,2,2,2,1,2,1,2,2,2,4,4,4,4,4,4,4,2,1,4,2,1,4,2,4,2,2,4,2,2,2,4,4,2,2,1,2,4,4,1,1,4,1,4,4,4,4,2,4,2
406,"WELINTON FAGUNDES","PL","MT",1,4,4,4,1,4,1,4,4,4,2,2,2,2,2,2,4,2,2,2,1,2,4,2,2,2,2,2,2,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,"WELLINGTON FAGUNDES","PL","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
136,"WELLINGTON ROBERTO","PL","PB",1,4,4,4,4,4,1,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,4,1,5,2,1,1,2,2,1,4,1,4,2,4,1,4,2,2,4,2,2,1,4,4,2,1,1,1,1,1,1,1,1,4,1,2
406,"WELLINTON FAGUNDES","PL","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,"WILSON CIGNACHI","PMDB","RS",NA,4,4,4,1,1,1,5,4,4,2,2,4,2,4,2,2,4,4,4,1,2,4,4,4,2,2,2,2,1,2,3,4,1,1,1,2,1,1,2,4,2,2,4,2,4,2,4,4,2,2,4,2,4,2,1,4,4,1,4,1,1,1,2,2,4
137,"WILSON SANTIAGO","PMDB","PB",4,2,5,4,1,4,1,5,4,5,2,2,4,4,4,2,4,4,4,4,1,2,1,2,4,2,4,4,4,4,4,1,4,1,4,1,2,1,4,2,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,1,4,4,4,1,4,1,4,4,2
23,"WLADIMIR COSTA","PMDB","PA",1,4,4,4,4,1,4,5,4,2,2,1,1,4,3,3,2,5,2,1,1,1,5,4,4,2,5,5,5,2,1,2,4,4,4,1,4,2,1,4,4,4,4,4,4,4,5,4,4,4,4,3,2,1,1,4,4,4,4,4,4,4,4,4,4,4
584,"XICO GRAZIANO","PSDB","SP",4,4,4,4,2,2,2,2,2,4,1,4,4,4,4,4,5,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,5,4,4,4,4,1,1,5,4,4,4,1,4,1,4,4,4,4,4,1,4
516,"YEDA CRUSIUS","PSDB","RS",2,4,4,4,2,4,2,4,2,4,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,4,2,4,4,1,4,2,2,4,1,4,1,4,1,5,4,4,4,4,4,4,4,4,4,4,1,5,4,4,4,4,4,4,4,4
562,"ZARATTINI","PT","SP",1,2,5,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"ZE GERALDO","PT","PA",1,2,4,4,1,1,1,4,1,3,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,4,4,2,4,4,4,4,2,2,4,4,4,4,4,4,2,2,1,2,2,1,1,4,4,1,4,4,1,4,2,1,4
108,"ZE GERARDO","PMDB","CE",1,4,4,4,1,4,1,4,1,4,2,2,2,4,4,4,2,2,4,2,4,2,4,4,4,4,4,2,2,4,4,4,4,4,1,1,4,1,4,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,1,4,1,1,1,4,2,1,2
26,"ZE LIMA","PP","PA",4,4,4,4,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,2,4,2,2,1,4,4,4,4,1,1,1,4,1,4,4,2,2,2,4,4,4,4,4,2,2,4,4,2,1,1,1,4,4,1,1,1,1,2,1,2
216,"ZELINDA NOVAES","PFL","BA",2,4,1,5,2,2,2,4,2,4,4,4,4,4,5,5,5,5,4,4,5,4,4,4,4,5,5,5,5,1,1,1,2,4,2,1,1,2,2,1,4,5,5,4,1,5,5,4,4,5,5,5,4,1,2,2,1,5,4,1,1,1,1,4,4,4
34,"ZENALDO COUTINHO","PSDB","PA",2,4,4,4,4,4,2,2,2,4,4,1,2,4,4,5,5,5,4,5,2,4,4,4,4,4,4,4,4,1,4,4,4,2,4,4,2,2,2,2,4,2,1,4,4,5,5,4,4,5,4,2,1,4,4,4,4,4,1,4,1,1,1,1,4,4
33,"ZEQUINHA MARINHO","PMDB","PA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"ZEQUINHA MARINHO","PSC","PA",NA,2,4,4,4,1,1,4,1,4,4,2,2,4,2,2,2,2,2,4,1,4,1,2,2,2,2,2,2,1,2,2,4,2,1,4,2,1,1,2,2,4,2,4,2,2,2,2,4,2,2,1,4,2,1,4,4,4,4,4,4,4,4,4,1,2
217,"ZEZEU RIBEIRO","PT","BA",1,2,4,4,1,1,1,5,4,5,2,2,2,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,4,2,1,3,4,4,4,4,4,2,2,2,2,2,2,4,2,2,2,1,2,4,2,1,1,4,4,1,1,1,1,2,4,4
59,"ZICO BRONZEADO","PT","AC",1,4,4,4,1,1,1,5,1,4,2,2,2,2,4,2,2,2,2,2,1,4,1,2,2,2,4,2,2,1,4,1,4,2,4,4,2,1,1,4,4,2,2,2,4,4,4,4,4,2,2,4,2,4,1,4,1,4,1,1,1,4,1,2,4,4
485,"ZONTA","PP","SC",4,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,2,4,4,1,4,4,2,4,2,4,4,4,4,4,4,4,2,1,4,1,2,1,2,4,2,2,4,2,5,2,2,4,2,1,2,2,4,4,1,1,4,1,1,4,4,4,2,1,2
398,"ZULAIE COBRA","PSDB","SP",2,4,4,4,2,2,2,2,2,4,1,4,4,4,4,4,5,4,4,5,2,5,4,4,4,4,4,4,4,4,4,4,2,4,1,4,2,4,2,4,4,2,1,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4
