"id","name","party","state","vote.2486","vote.2487","vote.2488","vote.2489","vote.2490","vote.2491","vote.2493","vote.2494","vote.2495","vote.2496","vote.2497","vote.2498","vote.2499","vote.2500","vote.2501","vote.2502","vote.2504","vote.2505","vote.2508","vote.2509","vote.2510","vote.2511","vote.2512","vote.2514","vote.2516","vote.2517","vote.2519","vote.2520","vote.2523","vote.2525","vote.2554","vote.2555","vote.2557","vote.2558","vote.2559","vote.2561","vote.2563","vote.2564","vote.2565","vote.2566","vote.2568","vote.2570","vote.2573","vote.2576","vote.2577","vote.2581","vote.2584","vote.2585","vote.2586","vote.2587","vote.2588","vote.2589","vote.2590","vote.2591","vote.2592","vote.2593","vote.2595","vote.2599","vote.2600","vote.2601","vote.2602","vote.2603","vote.2605","vote.2614","vote.2615","vote.2616","vote.2617","vote.2618","vote.2619","vote.2620","vote.2621","vote.2622","vote.2623","vote.2624","vote.2626","vote.2627","vote.2628","vote.2629","vote.2631","vote.2632","vote.2633","vote.2634","vote.2635","vote.2636","vote.2637","vote.2639","vote.2642"
435,"GERALDO RESENDE","PPS","MS",1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,4,1,1,1,1,1,1,1,1,4,2,2,5,5,2,1,1,2,1,1,1,1,2,2,1,4,4,1,2,2,1,2,4,2,1,4,1,2,1,2,1,1,1,1,4,1,1,1,1,2,1,1,4,1,1,2,2,1,1,2,2,4,1,1,4,4,1,1,2,4,1
236,"GERALDO THADEU","PPS","MG",1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,4,1,1,1,1,1,1,1,4,4,4,2,5,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,2,1,2,4,2,1,4,4,4,1,2,1,1,1,1,1,4,1,1,1,2,4,1,2,1,1,2,4,1,1,2,2,2,1,4,4,4,4,1,2,4,1
185,"GERSON GABRIELLI","PFL","BA",1,1,1,2,1,2,1,1,1,1,2,2,2,1,4,4,2,4,1,1,1,1,4,1,1,1,5,5,5,4,4,4,1,4,4,4,5,1,2,4,4,4,4,2,4,4,1,4,4,4,1,4,4,4,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,1,4,4,1,4,1,4,1
11,"GERVASIO OLIVEIRA","PMDB","AP",1,1,1,4,1,1,1,1,4,2,1,2,1,2,4,1,1,2,1,4,1,4,4,1,1,2,4,4,1,4,2,1,4,4,2,1,2,4,1,1,1,4,4,1,4,2,4,2,4,4,4,4,4,4,1,1,2,4,4,4,4,1,1,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
479,"GERVASIO SILVA","PFL","SC",1,1,1,2,1,4,1,1,1,2,2,2,1,1,4,2,2,4,1,1,1,1,1,1,1,4,5,5,5,4,4,1,4,4,4,4,5,4,2,4,4,4,4,4,5,4,1,5,4,4,1,4,4,2,1,2,1,1,1,1,4,1,1,1,1,2,1,1,4,1,1,4,4,5,1,4,4,2,1,1,4,4,4,4,1,4,4
466,"GIACOBO","PL","PR",1,1,4,2,1,4,1,1,1,4,1,2,1,4,4,4,4,4,4,4,4,1,4,2,1,1,2,2,1,2,2,2,4,2,2,1,2,4,1,4,4,4,2,4,2,2,2,2,4,4,2,4,4,2,1,1,4,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,4,4,4,4,4,1,4,4,4,1,1,4,1
354,"GILBERTO NASCIMENTO","PMDB","SP",1,1,1,2,1,1,1,1,1,2,4,2,1,2,1,1,1,4,1,4,1,1,1,1,1,2,2,2,5,5,2,1,5,2,1,1,2,1,2,1,1,4,1,1,4,2,1,2,4,2,1,2,4,4,1,2,2,1,1,4,5,4,4,4,1,2,1,1,2,1,4,4,2,1,1,2,2,2,1,1,4,4,4,4,4,4,4
234,"GILMAR MACHADO","PT","MG",1,1,1,2,1,1,1,1,1,2,1,4,2,2,2,1,1,2,1,1,4,1,1,2,2,1,2,2,1,2,2,2,5,2,2,2,2,4,4,1,1,4,4,1,2,2,2,4,4,2,4,4,5,2,5,1,2,4,4,4,4,1,1,2,1,2,1,1,2,1,4,4,2,4,1,2,4,4,1,1,4,4,1,1,1,4,2
166,"GIVALDO CARIMBAO","PSB","AL",1,1,1,2,1,4,1,4,1,2,1,2,1,2,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,5,1,2,4,4,4,5,4,4,4,4,4,4,1,2,4,1,4,2,1,4,4,4,4,1,1,4,4,1,4,4,4,4
541,"GONZAGA MOTA","PSDB","CE",1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,5,5,4,5,1,1,1,4,1,5,1,2,5,5,4,1,2,5,5,1,1,4,4,1,2,1,2,1,2,1,4,1,1,4,1,1,1,1,2,1,1,2,1,4,4,4,1,1,4,2,2,1,1,4,4,1,4,1,4,1
143,"GONZAGA PATRIOTA","PSB","PE",1,1,4,4,4,4,1,1,4,2,1,4,1,4,2,1,1,4,1,4,4,4,1,2,1,1,2,2,1,2,4,2,4,2,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,1,1,4,1,1,4,1,4,4,1,1,2,1,1,4,4,1,4,4,1,4,2,4,4,4,4,4,4,1,4,1,4,1
195,"GUILHERME MENEZES","PT","BA",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,4,1,2,2,1,5,2,4,2,2,2,1,1,1,4,2,1,2,2,2,2,4,2,2,4,4,1,5,1,2,3,4,4,5,1,1,2,1,4,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,1,2,4,2
450,"GUSTAVO FRUET","PSDB","PR",1,1,1,2,1,2,1,1,1,4,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,5,5,5,5,1,1,4,4,4,5,1,2,5,2,4,1,4,5,5,1,4,4,1,1,5,1,2,1,2,1,4,1,1,1,1,1,1,1,2,1,1,2,1,4,4,2,1,1,2,2,2,1,1,4,4,1,1,1,4,2
13,"HAMILTON CASARA","PSDB","RO",1,1,1,2,1,4,1,1,4,2,1,4,2,1,1,1,1,1,4,1,4,1,4,2,4,2,1,5,5,4,5,4,1,4,1,1,4,1,4,4,4,4,4,4,5,4,1,4,4,4,1,4,1,4,1,2,1,4,4,4,4,4,1,1,4,2,1,1,2,1,1,4,4,1,4,2,2,2,4,1,4,4,4,4,4,4,4
164,"HELENILDO RIBEIRO","PSDB","AL",1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,4,2,1,1,4,1,1,4,1,1,2,1,4,5,4,4,1,1,1,1,1,4,1,2,4,4,4,1,2,5,5,1,1,4,1,1,2,4,4,4,4,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,4,2,1,1,2,4,4,1,1,4,4,1,1,1,4,4
173,"HELENO SILVA","PL","SE",1,1,1,4,1,1,1,1,1,1,1,4,1,4,4,1,1,2,1,1,1,1,4,1,1,4,2,4,1,2,2,2,4,4,4,4,2,4,4,4,1,4,2,1,2,2,1,2,4,4,4,4,4,2,1,2,2,1,4,4,1,4,4,4,4,4,1,1,2,1,4,4,4,1,1,2,2,2,4,1,4,4,4,1,1,4,1
15,"HELIO ESTEVES","PT","AP",1,4,4,2,1,4,1,1,1,2,1,4,2,4,4,4,4,4,4,1,1,1,4,4,2,4,2,2,4,2,4,4,4,4,4,4,4,2,4,1,4,4,4,1,4,4,2,4,4,2,2,4,4,4,4,1,2,4,4,4,4,4,4,4,4,2,4,1,2,1,1,4,4,1,4,2,4,2,1,1,4,4,1,4,1,4,2
52,"HENRIQUE AFONSO","PT","AC",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,4,2,4,4,4,2,2,5,2,2,1,2,2,1,1,1,4,4,1,2,4,2,4,4,2,2,2,5,2,5,2,4,4,1,4,1,1,1,1,4,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,4,4,1,1,1,4,2
123,"HENRIQUE EDUARDO ALVES","PMDB","RN",1,1,1,2,1,4,1,1,1,2,1,2,1,4,4,4,4,4,1,1,1,1,4,1,1,2,2,4,4,2,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,2,2,4,1,1,1,1,1,1,1,4,4,4,2,4,1,2,2,1,4,4,4,2,1,1,4,4,4,4,1,4,1
498,"HENRIQUE FONTANA","PT","RS",1,1,1,2,1,4,4,4,4,4,1,2,2,2,2,1,1,2,1,1,1,4,1,2,2,1,2,2,4,4,2,2,4,2,2,4,2,4,1,4,4,4,2,1,4,2,2,2,4,4,2,4,5,1,4,1,2,2,2,5,4,1,1,2,4,2,1,1,2,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,1,4,2
235,"HERCULANO ANGHINETTI","PP","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,2,2,4,1,1,1,4,2,4,2,2,2,4,4,4,4,4,4,2,1,1,4,2,4,5,5,1,1,4,1,2,1,1,2,1,1,4,4,1,1,2,2,2,1,4,4,4,4,4,4,4,4
448,"HERMES PARCIANELLO","PMDB","PR",4,1,4,4,4,1,1,4,4,4,1,2,1,4,4,4,1,2,3,4,4,4,4,2,1,2,4,4,1,2,4,2,4,4,4,5,2,4,4,4,4,4,4,1,2,4,4,4,4,2,2,4,4,4,3,4,2,4,4,4,5,4,1,4,1,4,1,4,4,1,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,1
62,"HOMERO BARRETO","PTB","TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,2,5,1,4,4,4,4,4,4,4,2,4,2,4,4,4,4,1,4,4,4,1,2,2,2,1,1,4,4,1,1,1,4,4
41,"HUMBERTO MICHILES","PL","AM",1,1,1,2,1,1,1,1,4,2,1,2,1,1,4,1,1,2,1,1,1,1,4,2,1,4,2,2,1,2,4,2,4,2,2,1,4,2,1,4,4,4,2,1,4,4,4,4,4,2,4,4,4,4,4,1,2,4,4,4,1,1,1,2,1,2,1,1,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,1,4,4
360,"IARA BERNARDI","PT","SP",1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,4,1,2,4,4,4,4,4,4,2,4,1,1,1,4,4,1,2,4,4,2,4,2,2,4,5,2,5,1,2,4,2,2,2,1,1,2,1,2,1,1,4,1,1,2,2,1,1,2,4,2,1,1,4,4,1,4,1,4,2
124,"IBERE FERREIRA","PSB","RN",1,4,4,4,4,4,1,1,1,2,1,2,1,4,4,1,4,2,2,1,1,1,1,4,1,1,2,2,4,4,2,2,4,4,4,4,2,2,1,1,1,4,4,4,2,2,1,2,4,4,2,2,4,1,4,2,2,4,4,5,4,1,1,2,4,2,1,1,4,4,1,2,2,1,1,4,4,4,4,4,4,4,1,4,4,4,1
531,"IBRAHIM ABI ACKEL","PP","MG",1,1,4,2,4,4,1,1,1,2,1,2,1,4,4,1,1,4,1,1,1,4,1,2,1,4,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,"ILDEU ARAUJO","PP","SP",1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,4,1,1,1,1,1,2,2,1,4,2,1,2,2,2,5,4,2,1,2,2,1,1,1,4,2,1,2,2,1,2,4,2,2,2,5,2,5,1,2,4,2,5,4,1,1,2,4,2,1,1,2,1,1,2,2,1,4,2,2,2,1,1,4,4,1,1,1,4,1
94,"INACIO ARRUDA","PCdoB","CE",1,1,1,4,1,1,1,1,1,2,1,2,1,4,4,4,1,2,1,1,1,1,4,1,1,1,2,2,1,2,2,2,4,4,2,2,2,4,2,1,1,4,2,4,2,2,2,2,4,2,4,2,4,4,4,1,2,1,1,1,1,1,1,1,4,4,1,1,4,1,4,2,2,4,4,2,2,2,1,1,4,4,1,1,2,4,2
543,"INALDO LEITAO","PL","PB",1,1,1,4,1,4,1,1,1,4,1,2,1,4,2,1,1,4,1,1,4,1,4,2,1,2,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,2,4,2,2,2,5,1,5,1,2,4,2,5,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"INOCENCIO OLIVEIRA","PL","PE",1,1,1,1,1,1,1,1,4,2,1,2,1,4,4,4,1,2,1,1,1,1,1,2,1,4,4,4,2,4,2,2,4,4,4,4,2,4,1,4,1,4,2,4,2,4,4,2,4,4,4,2,4,2,4,4,2,3,4,4,4,1,4,4,1,4,1,4,4,4,1,2,4,1,1,4,4,4,1,1,4,4,4,1,1,4,1
616,"IRINEU RODRIGUES","PPS","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,1,2,4,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"IRINY LOPES","PT","ES",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,2,5,4,4,4,2,2,4,4,4,4,2,1,2,2,2,2,4,2,2,2,5,2,5,1,2,4,4,4,4,1,1,2,1,4,1,1,2,1,1,2,2,1,1,2,2,2,1,4,4,4,2,1,2,4,2
455,"IRIS SIMOES","PTB","PR",1,1,4,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,4,2,2,1,2,2,1,4,1,4,2,4,2,4,2,4,4,2,2,4,4,2,4,1,2,4,4,4,4,4,4,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,4,4,4,4,4,4,4,4
237,"ISAIAS SILVESTRE","PSB","MG",1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,4,1,2,1,1,1,1,1,2,1,4,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,4,2,1,2,2,2,4,4,2,4,4,4,4,1,2,2,4,1,3,4,4,4,2,1,2,1,1,2,1,4,2,2,1,1,2,4,2,1,1,4,4,4,4,4,4,1
539,"ITAMAR SERPA","PSDB","RJ",4,1,1,2,1,4,1,1,4,2,2,2,2,1,1,4,4,1,1,1,1,1,4,2,2,2,4,4,4,5,4,1,4,4,4,4,4,4,2,4,4,4,1,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,1,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4
570,"IVAN PAIXAO","PPS","SE",1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,4,4,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,"IVAN RANZOLIN","PFL","SC",4,4,1,2,1,2,1,1,1,1,2,2,1,1,1,4,2,1,1,1,1,1,4,1,1,1,4,4,4,4,4,4,1,4,4,4,4,4,2,2,5,4,4,4,4,4,4,2,4,1,1,2,1,2,1,2,1,1,1,1,1,1,1,4,1,2,1,4,4,4,4,4,4,5,1,2,2,2,1,4,4,4,1,4,1,4,1
359,"IVAN VALENTE","PSOL","SP",1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,5,2,2,1,2,1,4,4,4,2,2,2,4,1,4,2,2,2,4,4,2,1,4,1,2,1,2,4,1,1,1,1,2,1,1,3,3,3,1,2,1,1,2,4,4,1,4,2,2,1,4,4,4,2,4,2,4,2
238,"IVO JOSE","PT","MG",1,1,1,4,4,4,4,4,4,4,1,2,2,2,2,1,1,4,1,1,1,1,1,2,2,4,4,4,1,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,5,1,4,4,4,5,4,1,1,4,1,2,1,1,2,1,1,2,2,1,4,4,2,2,4,1,4,4,1,4,2,4,2
174,"JACKSON BARRETO","PTB","SE",1,1,4,2,1,4,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,4,2,1,1,2,2,2,2,4,2,5,2,2,1,2,4,4,1,4,4,2,4,4,2,2,2,4,2,1,4,5,2,1,2,2,1,4,1,1,1,1,4,4,4,1,1,4,1,1,2,2,1,4,4,4,4,1,1,4,4,1,4,1,4,2
22,"JADER BARBALHO","PMDB","PA",1,1,1,2,1,4,1,1,1,2,1,2,1,4,4,4,1,2,1,1,1,4,4,1,1,4,4,4,1,2,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
240,"JAIME MARTINS","PL","MG",4,1,1,2,1,1,4,1,1,2,1,4,1,4,2,1,1,2,1,1,1,1,1,4,1,1,2,2,1,2,2,4,5,2,4,4,2,2,4,4,1,4,2,4,2,2,1,4,4,4,4,4,4,2,5,1,2,4,4,4,4,1,4,4,4,2,1,1,2,1,1,2,2,4,1,4,4,4,1,1,4,4,4,4,1,4,1
302,"JAIR BOLSONARO","PP","RJ",1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,2,4,1,3,2,2,1,2,4,4,1,4,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,1,4,4,4,3,4,1,4,1
580,"JAIR DE OLIVEIRA","PMDB","ES",1,1,4,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,4,1,1,4,4,1,2,2,2,4,2,2,1,4,2,2,2,2,2,4,4,1,4,2,4,2,2,4,4,4,2,4,4,4,2,1,2,2,4,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,2,2,2,1,1,4,4,4,4,1,4,1
196,"JAIRO CARNEIRO","PFL","BA",1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2,4,1,4,1,1,4,1,2,1,2,5,5,5,4,1,1,1,1,1,5,1,2,2,2,4,1,2,5,5,1,2,4,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,4,4,5,4,2,4,2,1,1,4,4,1,1,4,4,1
362,"JAMIL MURAD","PCdoB","SP",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,4,4,2,2,2,2,2,4,1,4,2,1,2,2,2,2,4,4,2,4,5,2,5,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,4,4,4,1,1,4,4,1,1,2,4,2
303,"JANDIRA FEGHALI","PCdoB","RJ",1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,4,1,1,4,2,2,1,2,4,2,5,4,2,2,2,2,2,4,1,4,2,4,4,2,2,2,4,2,2,4,5,2,4,1,2,1,4,1,1,1,1,1,1,2,1,1,2,1,1,4,2,1,4,2,2,2,1,1,4,4,4,1,2,4,2
16,"JANETE CAPIBERIBE","PSB","AP",1,1,1,4,4,1,1,1,4,4,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,"JEFFERSON CAMPOS","PTB","SP",1,1,1,2,1,1,1,1,1,1,1,2,1,1,4,1,1,4,4,4,4,4,1,2,1,4,4,4,5,2,4,4,4,2,2,1,4,4,1,4,1,4,2,4,4,4,2,4,4,4,4,4,4,2,1,2,4,1,1,5,5,4,4,4,1,2,1,1,2,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,1,4,1
93,"JOAO ALFREDO","PSOL","CE",1,1,1,4,2,4,1,1,1,1,2,2,1,4,4,1,2,2,1,1,2,1,1,1,1,2,2,2,2,5,2,2,4,4,4,2,2,1,2,4,1,4,1,4,2,2,2,2,4,2,1,4,1,2,1,2,1,1,4,1,1,2,1,4,1,3,3,1,2,1,1,2,3,3,1,2,2,2,1,4,4,4,2,1,2,4,2
198,"JOAO ALMEIDA","PSDB","BA",1,1,1,2,1,2,1,1,1,2,1,4,4,1,1,1,2,1,1,1,1,1,1,2,2,2,1,4,5,5,5,1,1,1,1,1,5,4,2,4,5,4,1,2,5,5,1,4,4,4,4,4,1,4,4,4,1,1,4,1,1,1,1,1,1,2,1,1,2,1,4,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,1
335,"JOAO BATISTA","PP","SP",1,1,1,2,1,1,1,1,1,1,1,2,1,4,1,1,1,2,1,1,1,1,4,1,2,2,2,2,1,2,2,2,4,4,2,1,2,2,1,4,1,4,2,1,2,4,1,2,4,2,2,4,4,2,1,2,2,1,4,4,1,1,1,1,1,2,1,1,2,4,1,2,2,1,1,2,2,2,1,2,4,4,4,4,4,4,4
167,"JOAO CALDAS","PL","AL",1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,1,4,4,4,2,4,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,2,4,4,4,4,4,4,1,4,4,4,4,4,4,4
418,"JOAO CAMPOS","PSDB","GO",1,1,4,4,1,2,1,1,4,2,1,4,4,4,4,1,2,4,1,1,1,1,4,4,2,2,1,4,4,4,4,4,4,4,1,4,4,4,2,4,4,4,1,4,4,4,1,1,4,1,1,5,4,4,1,2,1,4,1,1,1,4,1,1,1,2,1,1,4,1,1,4,2,1,4,4,4,4,4,1,4,4,1,4,1,4,1
524,"JOAO CARLOS BACELAR","PL","BA",1,1,1,2,1,4,1,1,1,2,1,1,2,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"JOAO CASTELO","PSDB","MA",1,1,1,2,1,2,1,1,1,2,1,4,1,1,1,1,2,1,1,1,1,1,4,2,1,2,1,4,2,5,5,1,1,1,1,1,5,1,4,5,2,4,1,4,4,4,4,4,4,1,1,5,4,4,1,2,4,4,4,4,4,4,4,4,1,4,4,1,2,1,1,2,2,1,1,2,4,2,1,1,4,4,4,4,4,4,1
53,"JOAO CORREIA","PMDB","AC",1,1,1,2,1,1,1,1,1,2,1,2,1,4,4,4,1,2,4,4,4,4,1,1,1,2,2,4,5,5,2,1,1,4,1,2,4,4,4,4,4,4,4,4,2,2,2,2,4,2,1,4,4,4,1,2,1,1,4,1,1,1,1,1,4,2,1,1,4,4,1,2,2,4,1,2,2,2,1,1,4,4,1,1,1,4,1
619,"JOAO DADO","PDT","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
177,"JOAO FONTES","PDT","SE",1,1,1,2,2,1,1,1,4,2,2,2,1,1,1,1,4,1,1,4,2,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,2,1,2,1,4,4,1,1,2,2,1,2,4,2,1,4,4,2,1,2,1,1,1,1,1,1,1,4,1,2,1,1,2,1,4,4,4,1,1,1,2,2,1,1,4,4,2,2,4,4,2
433,"JOAO GRANDAO","PT","MS",1,1,1,2,1,1,1,1,4,2,1,2,2,2,2,1,4,4,1,1,4,1,4,2,2,4,2,2,1,2,4,2,5,2,2,2,4,2,1,1,4,4,4,4,2,2,4,4,4,4,2,5,5,2,5,1,2,4,4,5,4,4,1,2,1,2,1,1,2,1,1,2,4,4,1,2,2,4,1,1,4,4,4,4,4,4,2
364,"JOAO HERRMANN NETO","PDT","SP",1,1,4,2,1,4,1,4,4,2,2,4,1,1,4,1,2,1,1,4,4,1,4,1,1,2,2,2,4,4,4,4,4,4,4,4,2,4,4,4,1,4,4,4,2,2,1,4,4,2,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,1,4,2,2,4,4,4,4,1,4,2,4,1
199,"JOAO LEAO","PP","BA",1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,4,2,1,1,1,1,2,1,1,2,2,1,2,4,2,5,4,2,2,2,2,4,1,1,4,4,1,2,2,1,4,4,2,2,4,4,1,4,4,2,2,2,5,5,4,1,4,1,4,1,4,4,1,1,4,4,1,4,4,2,2,1,1,4,4,1,4,2,4,4
165,"JOAO LYRA","PTB","AL",1,1,1,2,1,4,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,4,4,4,4,4,4,4,1,2,2,1,1,2,2,2,1,1,4,4,1,1,1,4,1
239,"JOAO MAGALHAES","PMDB","MG",1,1,4,2,1,1,1,4,1,2,1,2,1,2,2,1,1,2,1,4,1,1,4,1,1,4,2,2,1,2,4,1,4,4,4,4,2,2,4,1,1,4,2,1,2,2,1,2,4,2,2,4,4,4,3,1,2,2,4,4,4,4,1,4,1,2,4,4,4,1,1,4,2,4,4,2,4,2,1,4,4,4,4,4,1,4,2
242,"JOAO MAGNO","PT","MG",1,1,1,4,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,5,4,2,2,2,2,1,1,1,4,4,4,2,2,2,2,4,2,2,4,4,2,5,1,2,4,4,1,4,1,1,2,4,2,1,4,4,1,1,2,2,1,4,4,2,4,4,4,4,4,1,1,2,4,2
