"id","name","party","state","vote.100000295","vote.100000296","vote.100000297","vote.100000298","vote.100000299","vote.100000300","vote.100000301","vote.100000302","vote.100000303","vote.100000304","vote.100000305","vote.100000306","vote.100000307","vote.100000308","vote.100000309","vote.100000310","vote.100000311","vote.100000312","vote.100000313","vote.100000314","vote.100000315","vote.100000316","vote.100000317","vote.100000318","vote.100000319","vote.100000320","vote.100000321","vote.100000643","vote.100000644","vote.100000645","vote.100000646","vote.100000647","vote.100000648","vote.100000649","vote.100000650","vote.100000651","vote.100000652","vote.100000653","vote.100000654","vote.100000655","vote.100000656","vote.100000657","vote.100000658","vote.100000659","vote.100000660","vote.100000661","vote.100000662","vote.100000663","vote.100000664","vote.100000665","vote.100000666","vote.100000667","vote.100000668","vote.100000669","vote.100000670","vote.100000671","vote.100000672","vote.100000673","vote.100000674","vote.100000675","vote.100000676","vote.100000677","vote.100000678","vote.100000679","vote.100000680","vote.100000681","vote.100000682","vote.100000683","vote.100000685","vote.100000686","vote.100000687","vote.100000688","vote.100000689","vote.100000746","vote.100000764"
497,"NELSON PROENCA","PMDB","RS",2,2,1,NA,1,1,2,2,2,2,2,2,1,NA,NA,2,NA,1,NA,NA,NA,1,2,1,1,1,1,NA,1,NA,2,2,NA,1,NA,1,1,1,NA,1,2,NA,NA,NA,1,1,2,2,NA,1,NA,1,1,NA,1,1,1,1,2,2,1,1,NA,1,NA,NA,2,NA,NA,NA,1,NA,2,NA,NA
426,"NELSON TRAD","PTB","MS",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,1,1,2,1,1,2,1,NA,NA,2,2,1,1,NA,2,1,1,NA,1,2,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,2,1,NA,NA,1,1,1,2,2,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,1,NA
212,"NESTOR DUARTE","PMDB","BA",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,1,1,1,1,NA,1,1,NA,1,2,1,NA,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2,2,1,1,NA,1,NA,1,1,1,1,1,2,2,1,NA,2,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,3
469,"NEUTO DE CONTO","PMDB","SC",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,NA,NA,2,NA,NA,1,1,1,2,NA,NA,NA,1,NA,1,1,1,2,2,NA,1,1,1,NA,1,1,1,1,1,2,2,1,1,NA,1,2,2,NA,NA,1,2,1,1,2,1,1
125,"NEY LOPES","PFL","RN",2,NA,NA,1,1,1,2,2,2,NA,2,2,2,1,1,2,1,NA,2,1,1,1,NA,NA,1,1,1,NA,1,2,1,NA,NA,1,NA,NA,1,2,1,NA,2,1,NA,2,1,2,NA,2,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
30,"NICIAS RIBEIRO","PMDB","PA",NA,NA,NA,1,1,1,2,2,2,NA,2,2,1,NA,1,1,2,1,1,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,2,NA,NA,3,NA,2,NA,NA
253,"NILMARIO MIRANDA","PT","MG",NA,NA,NA,1,1,1,NA,2,2,NA,NA,2,1,2,NA,1,1,1,1,1,1,1,2,1,1,2,2,1,NA,1,2,NA,NA,1,2,1,1,2,2,NA,NA,1,2,NA,1,1,2,NA,NA,2,1,2,2,2,2,2,2,2,NA,NA,NA,1,1,2,NA,NA,2,1,2,NA,NA,1,NA,NA,2
152,"NILSON GIBSON","PMDB","PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,2,NA,1,NA,NA,1,NA,NA,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,NA,NA,NA,NA,3,2,1,1,2,NA,3
152,"NILSON GIBSON","PMN","PE",NA,NA,NA,1,1,1,2,2,2,2,1,2,2,1,1,1,NA,1,3,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,"NILTON BAIANO","PMDB","ES",2,2,NA,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,NA,2,NA,NA,NA,1,NA,1,NA,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,NA,NA,2,2,2,2,NA,NA,NA,1,2,NA,1
43,"NOBEL MOURA","PSD","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,NA,1
43,"NOBEL MOURA","PTN","RO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"ODACIR KLEIN","PMDB","RS",2,2,1,1,1,1,2,2,2,NA,2,2,1,1,1,1,2,1,1,1,1,1,NA,2,1,2,1,2,3,2,2,2,2,1,2,3,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1
254,"ODELMO LEAO","PP","MG",2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,NA,NA,1,1,1,1,NA,1,NA,NA,2,2,NA,1,1,1,2,1,1,1,2,1,1,1,NA,1,1,1,1,2,2,2,1,NA,2,2,2,2,2,1,2,1,NA,NA,NA,1
168,"OLAVO CALHEIROS","PMDB","AL",NA,NA,NA,1,1,2,2,2,2,NA,NA,2,1,1,NA,1,2,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
448,"ONAIREVES MOURA","PSD","PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,2,1,2,NA,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,1,1,1,1,1,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
448,"ONAIREVES MOURA","PTN","PR",2,NA,NA,NA,1,1,2,2,2,2,2,NA,1,1,1,2,NA,2,3,1,1,1,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,"ORLANDO BEZERRA","PFL","CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
520,"ORLANDO PACHECO","PSD","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,2,NA,1,2,NA,1,NA,1,NA,1,1,NA,NA,2,NA,2,NA,1,1,NA,1,1,1,NA,2,NA,NA,1,NA,2,1,NA,2,NA,NA,2,2,NA,2,1,NA
520,"ORLANDO PACHECO","PTN","SC",2,2,1,1,1,1,2,2,2,2,2,2,NA,1,1,2,NA,NA,NA,NA,NA,2,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"OSMANIO PEREIRA","PSDB","MG",2,2,1,1,1,1,NA,2,2,NA,NA,2,1,1,NA,2,NA,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,2,1,1,NA,2,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,NA,1,1,NA,1,2,2,1,2,1,NA,1,2,2,2,2,NA,2,1,1,2,1,NA
402,"OSORIO ADRIANO","PFL","DF",NA,NA,NA,1,2,2,2,2,2,NA,NA,2,2,1,NA,2,1,1,2,2,2,2,2,1,2,1,NA,NA,NA,2,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,2,NA,2,NA,2,1,2,2,NA,NA,2,1,1,2,NA,2,1,NA,2,2,2,2,2,NA,NA,1,NA,NA,1,NA
499,"OSVALDO BENDER","PPR","RS",NA,NA,NA,1,2,2,2,2,NA,NA,NA,NA,NA,1,1,2,NA,3,2,2,2,2,NA,2,2,1,1,NA,1,2,1,NA,2,NA,1,NA,1,NA,NA,2,NA,2,1,2,1,NA,NA,1,NA,2,NA,2,NA,2,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,1
153,"OSVALDO COELHO","PFL","PE",3,2,3,1,1,1,2,2,2,2,2,2,1,1,NA,2,NA,NA,2,1,1,1,2,1,2,1,1,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
31,"OSVALDO MELO","PPR","PA",2,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,1,2,1,1,1,NA,NA,NA,NA,1,1,2,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
65,"OSVALDO REIS","PP","TO",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,1,1,1,2,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,1,2,2,1,1,2,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA
376,"OSWALDO STECCA","PMDB","SP",2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,1,3,1,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,2,2,NA,1,2,1,2,2,2,1,1,2,NA,NA,NA,1,1
449,"OTTO CUNHA","PPR","PR",2,NA,NA,1,2,2,2,2,2,2,2,NA,NA,NA,1,2,NA,NA,2,2,NA,1,2,1,2,1,1,2,1,2,NA,NA,2,1,2,1,1,NA,NA,1,NA,NA,1,NA,1,2,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,2,2,2,1,NA,2,NA,NA,2,2,1,2,NA,2,1,1,1
113,"PAES LANDIM","PFL","PI",2,1,NA,1,1,NA,2,NA,2,2,NA,NA,NA,1,NA,2,NA,1,1,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,2,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,1,2,2,NA,1,NA,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA
48,"PASCOAL NOVAES","PSD","RO",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,1,1,1,NA,1,2,1,1,NA,NA,NA,3,NA,1,1,2,NA,1,2,NA,1,NA,NA,NA,3,NA,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,1,2,NA,NA,1,2,NA,2,NA,NA,NA,1,NA,NA,1,NA,1,1
41,"PAUDERNEY AVELINO","PPR","AM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,2,NA,2,1,2,NA,2,NA,NA,3,1,1,1,1,1,1,1,2,2,1,1,NA,NA,2,2,2,2,NA,NA,1,NA,2,1,NA
471,"PAULO BAUER","PPR","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
450,"PAULO BERNARDO","PT","PR",2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,NA,NA,1,1,1,1,NA,1,1,2,2,1,NA,1,2,NA,NA,1,2,NA,1,2,NA,2,NA,1,2,NA,1,1,NA,NA,NA,2,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,1,2,2,1,NA,NA,2,NA,2,2,2
314,"PAULO DE ALMEIDA","PSD","RJ",2,2,1,NA,1,1,2,2,2,2,2,2,2,1,1,2,1,NA,NA,1,NA,1,2,1,NA,NA,NA,NA,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,1,1,NA,2,1,2,NA,NA,NA,1,NA,1,1,1,NA,1,1,1,2,2,1,1,2,NA,NA,NA,NA,2,NA,2,NA,NA,2,1,1
257,"PAULO DELGADO","PT","MG",2,2,1,1,1,1,2,2,2,NA,NA,NA,1,2,1,1,1,NA,NA,NA,1,1,NA,1,1,2,2,1,2,1,2,2,NA,NA,2,1,1,2,2,NA,NA,1,NA,NA,1,1,2,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,1,2,NA,NA,1,2,NA,2
470,"PAULO DUARTE","PPR","SC",2,2,1,1,2,2,2,2,2,2,2,2,1,1,NA,1,1,NA,2,2,2,2,NA,NA,NA,1,1,1,1,2,1,1,1,1,2,NA,1,1,1,2,NA,1,1,1,1,2,NA,1,NA,2,NA,2,2,2,1,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,NA,NA,NA,2,1,2,NA,1
258,"PAULO HESLANDER","PTB","MG",2,NA,NA,NA,1,2,NA,2,2,NA,2,2,1,2,1,2,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,2,NA,1,2,2,2,2,1,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,1,NA,2,2,1,2,NA,NA,2,2,NA,NA,1,1
542,"PAULO LIMA","PSC","SP",2,2,1,1,1,1,2,2,2,2,NA,2,1,1,1,2,1,NA,1,1,1,2,2,1,NA,1,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,2,NA,2,1,NA,NA,1,1,NA,NA,1,1,1,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
416,"PAULO MANDARINO","PPR","GO",2,2,1,1,1,1,2,2,NA,NA,NA,NA,NA,1,NA,2,1,1,1,1,1,1,2,1,2,1,1,1,NA,2,2,NA,NA,1,2,NA,1,2,NA,NA,NA,NA,1,NA,1,2,NA,2,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,1,NA,2,2,2,2,2,NA,NA,NA,NA,2,NA,1
66,"PAULO MOURAO","PPR","TO",NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1
550,"PAULO NOVAES","PMDB","SP",2,2,1,1,1,1,2,2,2,2,NA,NA,1,1,1,1,2,NA,1,1,1,1,2,2,1,1,1,2,NA,1,1,1,NA,NA,1,NA,1,2,1,1,2,NA,1,1,NA,NA,1,2,1,1,NA,1,NA,1,1,1,1,3,2,2,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1
403,"PAULO OCTAVIO","PRN","DF",NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,NA,2,NA,2,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,1,NA,2,NA,NA
500,"PAULO PAIM","PT","RS",2,2,1,1,1,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,1,1,1,1,2,1,2,NA,2,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,1,NA,2,NA,2,2,2,NA,2,2,1,2,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,2,1,2,NA,2
315,"PAULO PORTUGAL","PP","RJ",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,2,NA,NA,2,NA,1,1,2,NA,NA,NA,1,1,NA,1,3,1,1,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1
527,"PAULO RAMOS","PDT","RJ",2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,NA,1,1,1,1,NA,1,1,2,2,NA,2,2,1,1,NA,NA,1,NA,NA,NA,2,2,NA,2,1,NA,1,1,NA,NA,NA,2,1,1,NA,1,NA,NA,1,2,2,1,2,1,1,2,1,NA,NA,2,1,NA,2,1,2,2,1
32,"PAULO ROCHA","PT","PA",NA,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,NA,1,1,2,2,1,2,1,1,2,NA,2,NA,NA,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,1,1,2,1,2,2,1,2,NA,2,1,2,1,2
531,"PAULO ROMANO","PSC","MG",2,2,1,NA,1,1,2,2,2,NA,NA,NA,1,1,1,2,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,2,3,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,1,2,NA,2,1,NA,1,1,1,NA,NA,1,1,2,2,2,1,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA
117,"PAULO SILVA","PSDB","PI",2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,2,1,NA,2,1,1,NA,1,1,2,NA,1,NA,1,1,2,2,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,2,2,1,2,1,NA,2,1,2,NA,NA,NA,NA,1,NA,NA,1,NA
33,"PAULO TITAN","PMDB","PA",2,2,NA,3,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,NA,NA,1,2,2,1,1,1,1,1,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,1,1,NA,2,2,2,2,NA,1,NA,NA,1,NA,NA,1
417,"PEDRO ABRAO","PTB","GO",NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,1,1,2,NA,1,1,1,1,NA,NA,NA,2,3,NA,NA,2,3,1,1,1,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,3,1,1,1,2,2,NA,1,NA,2,2,2,2,NA,NA,NA,1,NA,1,NA,NA
154,"PEDRO CORREA","PFL","PE",NA,NA,NA,NA,1,1,2,2,2,NA,2,2,2,1,1,2,NA,NA,NA,NA,1,2,NA,1,1,1,1,NA,1,2,1,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,2,NA,1,NA,1,1,1,1,1,1,NA,2,2,2,NA,NA,1,2,2,2,2,NA,NA,NA,NA,NA,1,NA
213,"PEDRO IRUJO","PMDB","BA",2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,2,1,NA,1,1,NA,NA,NA,1,1,2,NA,2,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,2,1,1,NA,1,1,1,NA,2,1,1,2,2,NA,1,NA,2,1,2,NA,2,NA,NA,1,NA,2,1,2
83,"PEDRO NOVAIS","PMDB","MA",2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,NA,1,NA,1,1,1,2,1,1,1,2,2,1,3,2,2,2,1,NA,NA,NA,NA,2,2,NA,NA,1,2,2,1,NA,NA,NA,1,3,1,NA,1,3,1,3,2,NA,NA,NA,1,NA,2,NA,NA,2,2,NA,NA,1,NA,1,3,3
378,"PEDRO PAVAO","PPR","SP",2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,2,2,2,2,1,2,1,1,1,1,NA,1,NA,1,1,NA,NA,1,NA,1,2,NA,NA,NA,2,1,NA,NA,NA,NA,1,2,2,2,NA,1,1,1,1,1,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
521,"PEDRO TASSIS","PMDB","MG",2,NA,1,1,1,1,NA,2,2,NA,2,2,1,1,1,2,3,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,1,NA,1,1,2,1,1,NA,NA,NA,2,NA,NA,NA,2,3,NA,1,1,1,1,NA,1,1,1,2,2,1,1,2,NA,2,2,2,1,1,2,1,NA,NA,1,3
452,"PEDRO TONELLI","PT","PR",2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,NA,1,2,2,2,1,NA,NA,NA,2,2,NA,NA,1,2,1,1,1,2,1,1,2,1,2,2,2,3,2,2,2,2,NA,NA,1,NA,2,NA,NA,NA,NA,2,NA,NA,1,2,1,2
179,"PEDRO VALADARES","PP","SE",2,2,1,NA,1,1,2,2,2,2,2,NA,NA,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,NA,1,1,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,1,2,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA
432,"PINGA FOGO DE OLIVEIRA","PDT","PR",2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,2,1,2,1,1,NA,NA,2,NA,NA,2,1,2,1,NA,NA,2,2,NA,3,1,NA,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,1,2,2,1,1,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,NA
94,"PINHEIRO LANDIM","PMDB","CE",2,NA,1,3,1,1,2,2,2,NA,NA,NA,1,1,NA,2,2,1,1,1,1,1,NA,2,1,1,NA,NA,1,NA,2,NA,NA,1,1,NA,1,2,2,1,NA,NA,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,2,2,NA,NA,1,NA,2,NA,NA,NA,NA,1,NA,1,1,1
581,"PRATINI DE MORAES","PPR","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"PRISCO VIANA","PPR","BA",1,2,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,1,NA,2,1,1,1,2,2,NA,NA,NA,2,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,NA,1,1,2,3,1,2,1,2,1,2,NA,1,NA,2,2,1,1,2,1,NA,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA
532,"RAMALHO LEITE","PSC","PB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"RAQUEL CANDIDO","PTB","RO",2,NA,NA,NA,1,1,2,1,2,2,2,2,1,NA,1,1,1,1,1,1,1,3,2,NA,1,1,1,NA,NA,2,1,2,1,1,2,NA,1,NA,2,1,NA,NA,1,1,NA,NA,2,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,2,1,1
260,"RAUL BELEM","PP","MG",NA,NA,NA,NA,1,1,2,2,2,NA,NA,2,1,1,NA,2,NA,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,1,NA
50,"REDITARIO CASSOL","PP","RO",2,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,1,NA,1,NA,2,NA,1
