"id","name","party","state","vote.2026","vote.2027","vote.2028","vote.2029","vote.2030","vote.2031","vote.2032","vote.2033","vote.2034","vote.2035","vote.2036","vote.2037","vote.2038","vote.2039","vote.2065","vote.2161","vote.2162","vote.2164","vote.2165","vote.2166","vote.2167","vote.2168","vote.2169","vote.2170","vote.2171","vote.2172","vote.2173","vote.2174","vote.2176","vote.2177","vote.2178","vote.2179","vote.2181","vote.2182","vote.2183","vote.2184","vote.2185","vote.2186","vote.2187","vote.2188","vote.2189","vote.2190","vote.2191","vote.2192","vote.2193","vote.2194","vote.2195","vote.2196","vote.2197","vote.2198","vote.2199","vote.2201","vote.2202","vote.2203","vote.2204","vote.2205","vote.2206","vote.2207","vote.2208","vote.2209","vote.2248","vote.2249","vote.2250","vote.2251","vote.2252","vote.2263","vote.2264","vote.2265","vote.2266","vote.2267","vote.2268","vote.2270","vote.2271","vote.2272","vote.2273","vote.2274","vote.2275","vote.2276","vote.2277","vote.2278","vote.2280","vote.2282","vote.2283","vote.2284","vote.2285","vote.2286","vote.2287","vote.2288","vote.2289","vote.2290","vote.2291","vote.2293","vote.2294","vote.2295","vote.2296","vote.2297","vote.2298","vote.2299","vote.2301"
196,"JAIRO CARNEIRO","PFL","BA",4,1,4,4,4,2,4,1,2,1,5,4,3,1,5,5,5,5,4,4,4,5,5,4,5,4,5,5,4,5,1,4,4,1,4,1,1,1,1,1,1,1,1,5,5,4,5,1,1,5,4,1,5,4,5,5,4,4,1,1,1,1,1,1,1,4,5,5,4,4,5,5,5,5,4,5,4,5,4,5,5,4,5,2,5,5,5,5,2,5,4,5,5,1,1,1,1,2,1
362,"JAMIL MURAD","PCdoB","SP",1,4,2,4,2,2,4,1,2,1,4,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,4,1,2,4,4,2,2,2,4,2,2,2,2,2,1,2,2,1,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,4,2,1,4,1,2,4,1,4,2,2,4,4,4,2,1,5,2
303,"JANDIRA FEGHALI","PCdoB","RJ",1,4,2,4,4,2,4,1,2,1,4,4,2,2,4,4,4,1,4,2,1,2,2,2,2,2,2,1,4,2,4,2,1,1,1,1,1,1,1,2,1,2,1,1,2,4,4,4,4,2,2,1,4,4,2,2,1,4,2,1,4,1,1,1,1,4,2,2,4,4,4,2,4,2,2,4,4,2,4,2,2,2,2,4,4,1,2,2,4,4,2,4,4,4,1,2,1,4,2
16,"JANETE CAPIBERIBE","PSB","AP",1,2,2,1,2,2,4,4,4,4,4,4,4,2,4,2,4,4,4,2,1,4,4,4,4,4,2,4,1,4,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,2,4,4,4,4,2,1,1,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,2,1,4,4
363,"JEFFERSON CAMPOS","PMDB","SP",1,1,2,4,2,2,1,1,2,1,2,2,2,2,4,2,1,1,2,4,4,2,2,2,2,2,3,5,2,4,1,4,1,1,1,1,1,1,1,2,1,2,1,1,2,4,2,1,1,2,5,4,4,4,4,4,1,4,4,1,4,1,1,1,1,4,4,4,4,4,4,2,2,2,4,4,4,3,4,5,4,4,4,1,4,4,2,2,1,4,2,4,4,4,4,2,1,2,4
93,"JOAO ALFREDO","PT","CE",3,2,2,4,2,2,1,1,2,1,2,2,2,2,1,4,1,1,2,2,1,2,2,4,2,2,4,3,3,3,3,2,4,4,4,4,4,4,4,2,1,1,4,1,2,4,4,1,3,2,2,1,2,2,2,2,1,2,2,1,4,4,4,4,4,2,2,2,2,4,4,2,4,2,4,4,4,2,4,4,4,4,4,4,2,1,2,2,2,2,2,2,4,2,1,2,1,5,4
198,"JOAO ALMEIDA","PSDB","BA",5,4,1,4,5,5,4,4,4,4,4,4,4,1,5,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,1,1,4,1,1,5,4,5,5,4,5,1,1,1,1,1,1,1,5,5,5,1,4,2,5,4,4,4,4,4,5,4,5,4,5,5,4,4,1,5,4,2,5,4,5,4,1,1,1,2,2,2
335,"JOAO BATISTA","PFL","SP",5,4,5,4,5,5,5,4,4,5,5,4,5,1,4,4,4,5,5,4,5,5,4,5,4,4,5,4,5,5,5,5,2,4,1,2,2,1,1,4,1,2,1,5,5,4,5,1,1,5,5,1,5,5,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,4,4,4,5,5,4,5,2,4,5,4,5,2,5,4,5,4,1,1,1,2,4,1
167,"JOAO CALDAS","PL","AL",4,4,4,4,2,4,1,4,4,4,4,2,2,1,1,2,4,4,2,4,4,4,4,2,4,4,4,1,1,4,4,2,1,4,4,1,1,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,4,4,4,2,4,4,4,1,2,1,4,4,1,4,4,4,4,4,4,2,4,2,4,2,4,2,4,4,4,4,4,4,4,4,2,2,1,4,4,4,4,4,4,4,4,4,4
418,"JOAO CAMPOS","PSDB","GO",4,4,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,2,1,1,1,1,1,1,1,4,4,4,5,1,1,4,4,1,4,5,5,4,5,4,1,1,1,1,1,1,1,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,5,4,4,4,2,4,4,5,4,1,2,1,2,4,1
524,"JOAO CARLOS BACELAR","PFL","BA",1,5,4,4,4,4,4,4,5,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,1,4,1,1,1,1,4,4,1,1,4,4,4,4,1,1,4,4,1,4,4,4,4,4,4,4,4,1,4,1,1,1,4,4,4,4,2,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,2,4,5,4,4,4,4,4,4,4,1
72,"JOAO CASTELO","PSDB","MA",5,5,1,4,4,4,5,5,1,5,5,1,4,1,5,5,5,5,5,1,5,4,5,5,5,4,5,5,2,4,4,4,2,4,4,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,1,2,2,2
53,"JOAO CORREIA","PMDB","AC",4,1,2,1,4,4,4,4,2,1,4,2,4,1,4,2,1,1,2,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,4,2,4,4,1,1,4,4,1,4,4,4,4,4,4,4,3,2,1,1,4,4,4,4,5,4,4,4,4,4,4,5,4,4,5,5,5,2,4,4,1,4,1,4,5,2,2,4,4,4,4,2,2,1,2,2
177,"JOAO FONTES",NA,"SE",4,4,4,4,4,4,1,1,2,1,2,2,1,1,3,4,4,4,4,4,4,4,2,2,2,4,2,2,2,4,2,4,2,1,1,2,2,1,1,1,1,2,1,4,4,4,2,1,1,4,4,1,2,1,2,5,5,5,4,1,1,1,1,1,1,5,5,5,1,4,4,2,2,2,2,2,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,4,3,1,2,1,2,2
433,"JOAO GRANDAO","PT","MS",1,2,2,4,2,2,1,4,4,4,2,2,2,2,4,2,1,1,2,2,1,4,2,2,2,2,4,1,1,2,4,4,4,1,1,1,1,1,1,4,1,1,1,1,2,4,4,2,2,2,2,2,4,2,2,4,1,2,2,1,2,2,1,1,1,2,2,2,2,2,4,2,4,4,2,2,4,2,4,2,2,4,4,1,2,1,2,2,2,2,4,2,4,1,1,4,4,4,4
364,"JOAO HERRMANN NETO","PDT","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4
364,"JOAO HERRMANN NETO","PPS","SP",4,4,4,4,2,4,1,4,2,4,2,2,4,1,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,2,1,2,4,4,4,1,1,4,1,4,4,4,4,4,2,4,4,2,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"JOAO LEAO","PL","BA",1,1,4,1,2,4,1,1,4,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,4,1,2,1,2,1,1,1,1,4,4,4,4,1,4,1,1,2,4,2,2,2,2,2,2,4,2,2,2,1,2,2,1,4,1,1,1,1,4,4,4,4,4,4,4,2,2,2,2,2,5,4,5,2,4,2,1,2,1,2,2,1,4,2,2,4,1,1,1,4,5,2
165,"JOAO LYRA","PTB","AL",4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,1,2,2,1,2,1,1,1,1,4,4,5,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,2,1,2,2,1,2,2,4,4,1,1,1,1,4,1
239,"JOAO MAGALHAES","PMDB","MG",1,4,2,4,2,1,1,1,2,1,4,2,4,2,1,4,1,4,2,2,1,4,4,4,2,2,5,4,5,5,5,4,5,1,1,4,1,1,1,4,1,3,1,1,2,4,2,1,1,2,4,2,4,4,4,5,5,5,4,1,4,1,1,1,4,2,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,2,4,1,2,1,2,2,4,4,4,2,1,1,4,1
242,"JOAO MAGNO","PT","MG",1,1,4,4,4,4,4,4,4,4,2,2,4,2,1,4,4,4,4,4,4,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,4,4,4,2,2,4,2,2,2,2,2,2,2,1,2,2,1,2,1,1,4,1,4,2,4,4,4,2,2,2,2,2,2,4,2,4,2,2,2,2,1,4,4,4,4,4,4,4,2,2,1,1,1,1,5,2
473,"JOAO MATOS","PMDB","SC",4,1,2,4,2,4,1,1,2,1,2,4,2,2,4,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,4,2,4,2,2,4,1,1,4,1,1,4,1,2,4,2,1,1,2,4,2,2,2,2,4,1,2,2,1,2,1,1,1,1,2,2,5,4,2,2,2,2,2,4,4,4,4,4,5,2,4,2,1,2,1,2,2,1,2,2,1,4,4,4,4,4,4,4
293,"JOAO MENDES DE JESUS","PSL","RJ",1,4,2,4,4,4,1,4,2,1,2,2,2,2,4,2,1,1,4,2,1,2,4,2,2,2,2,1,4,2,1,2,1,1,1,1,1,4,4,2,1,1,1,1,2,4,2,2,2,4,2,2,2,4,4,4,1,2,2,1,4,1,4,1,1,4,4,5,4,2,2,2,4,2,2,2,2,5,4,4,4,2,2,1,2,1,2,2,1,2,2,5,5,1,1,1,1,4,2
361,"JOAO PAULO CUNHA","PT","SP",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
246,"JOAO PAULO GOMES DA SILVA","PL","MG",1,1,2,4,4,2,1,1,2,1,2,5,2,2,4,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,4,4,4,2,1,2,1,1,2,4,2,2,2,4,2,2,2,2,2,4,1,2,2,1,2,1,1,1,1,4,4,5,4,4,2,2,2,2,2,2,2,4,4,5,2,2,2,1,2,1,2,2,1,2,2,4,4,1,1,1,1,4,2
474,"JOAO PIZZOLATTI","PP","SC",1,1,2,4,2,2,1,1,2,1,4,2,4,2,4,4,4,4,5,4,4,4,4,4,4,4,2,1,4,4,4,4,4,1,4,4,4,4,4,2,2,1,1,4,2,4,4,2,2,2,2,2,2,4,2,2,4,2,4,1,4,1,4,1,1,4,4,4,4,2,2,2,4,4,2,2,4,4,4,4,4,2,4,4,2,1,2,4,1,2,4,4,4,4,4,4,4,4,2
549,"JOAO TOTA","PL","AC",1,1,2,4,4,4,4,1,2,1,2,4,2,2,1,4,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,1,2,4,2,2,2,2,4,2,2,2,4,4,1,2,2,1,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,2,2,1,2,4,2,2,1,2,2,5,4,1,1,1,1,5,2
156,"JOAQUIM FRANCISCO","PTB","PE",1,1,2,1,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,1,4,2,2,2,4,4,1,2,2,2,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,1,3,4,4,1,4,4,4,2,1,2,4,1,2,4,1,1,4,4,4,4,4,4,4,2,2,2,2,4,4,5,4,4,2,4,2,1,2,1,2,2,1,2,2,2,4,4,1,1,1,4,3
192,"JONIVAL LUCAS JUNIOR","PTB","BA",1,1,2,5,2,2,1,4,4,4,2,2,2,2,1,2,1,1,2,4,4,2,4,2,2,4,2,1,1,2,1,2,1,1,1,4,4,4,4,2,1,1,1,1,4,4,4,2,2,4,2,2,2,5,2,2,4,2,2,1,2,1,1,1,1,2,4,4,4,4,4,2,4,4,2,2,4,4,4,4,2,4,2,4,2,4,4,4,4,4,4,4,4,4,1,1,1,4,1
175,"JORGE ALBERTO","PMDB","SE",1,4,2,4,2,2,1,1,2,1,2,4,2,2,4,2,1,1,2,4,1,4,4,4,4,2,2,1,2,2,3,2,1,1,1,1,4,1,1,2,1,2,1,1,2,4,2,2,2,4,2,4,2,4,2,2,1,2,1,1,4,4,4,4,4,4,4,5,4,2,2,2,2,2,5,4,4,5,4,4,4,4,4,1,2,2,2,2,2,2,2,4,4,1,1,1,1,5,1
310,"JORGE BITTAR","PT","RJ",1,1,4,4,4,4,1,1,2,1,2,2,2,2,1,2,1,4,4,2,1,2,4,4,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,1,1,1,4,2,4,2,2,2,4,2,2,4,4,2,2,1,2,2,4,4,4,4,4,4,4,2,2,4,4,4,2,4,2,2,2,2,2,2,2,4,2,2,1,2,1,2,2,1,2,4,2,2,4,1,1,4,4,2
475,"JORGE BOEIRA","PT","SC",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2,2,1,2,4,2,2,4,4,4,4,4,4,4,1,1,1,4,1,1,1,4,1,1,4,1,4,4,2,2,2,2,2,2,4,4,2,2,1,2,2,1,4,4,4,4,4,2,4,2,4,4,4,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,4,1,2,2,4,4,4,4,4,4,4,2
561,"JORGE GOMES","PSB","PE",NA,NA,NA,NA,NA,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,4,1,1,1,1,1,2,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,1,4,1,2,2,1,2,2,2,4,1,1,2,4,5,2
561,"JORGE JOSE GOMES","PSB","PE",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,"JORGE PINHEIRO","PL","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,4,4,4,4,2,2,2,4,2,2,2,2,4,4,5,2,4,2,1,4,1,2,2,1,2,4,5,4,4,4,4,4,4,4
451,"JOSE BORBA","PMDB","PR",1,1,2,1,4,4,4,4,4,1,2,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,3,1,4,4,4,4,2,4,2,4,2,2,2,4,4,4,2,4,4,2,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4
202,"JOSE CARLOS ALELUIA","PFL","BA",4,1,4,4,1,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,1,4,4,4,1,4,1,4,1,4,4,4,4,1,1,4,4,1,4,1,4,4,4,4,1,1,4,4,1,1,1,4,1,4,4,1,1,4,4,4,4,4,4,1,4,4,1,1,1,2,4,4,4,4,2,4,4,4,4,1,1,1,2,4,1
197,"JOSE CARLOS ARAUJO","PFL","BA",5,1,4,4,4,5,4,4,4,4,4,5,4,1,4,5,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4,5,2,4,4,2,2,4,1,4,1,1,1,5,4,4,5,1,1,5,4,1,5,5,5,5,4,4,1,1,1,1,1,1,2,5,4,4,5,5,5,4,4,5,5,4,5,4,4,5,4,4,5,2,5,4,5,5,2,5,4,5,5,1,1,1,2,2,1
276,"JOSE CARLOS ELIAS","PTB","ES",1,1,2,4,2,2,1,1,2,1,2,2,2,2,1,2,1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,4,2,2,2,1,2,2,1,2,1,4,4,4,2,3,5,4,4,4,2,2,2,2,2,2,2,4,4,2,4,2,1,2,1,2,4,4,2,2,4,5,1,1,1,1,2,1
178,"JOSE CARLOS MACHADO","PFL","SE",4,1,4,4,4,4,4,4,5,5,4,4,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,1,1,2,1,1,1,4,1,1,1,4,4,4,4,1,1,5,4,1,5,4,5,4,5,5,1,1,4,1,1,1,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2,4,5,5,4,4,4,4,4,4,4,4,1,2,4,4
147,"JOSE CHAVES","PTB","PE",4,1,2,1,2,4,4,1,2,1,2,2,2,4,4,4,1,4,4,4,1,2,2,2,2,4,2,1,4,4,1,2,4,1,4,1,1,4,4,4,1,1,1,1,4,4,2,2,2,4,2,2,4,4,2,2,4,4,4,1,2,4,1,1,4,2,4,4,4,4,2,2,4,2,2,4,4,4,4,5,4,4,2,4,2,1,2,2,1,4,4,4,4,4,1,4,4,4,1
305,"JOSE DIVINO","PMDB","RJ",1,1,2,4,2,2,1,4,2,1,2,2,2,2,1,2,1,2,3,3,3,4,3,3,4,3,3,3,3,3,4,2,1,4,1,1,1,1,1,2,1,2,1,1,2,4,4,2,2,2,4,2,2,4,2,4,4,2,1,1,2,4,1,1,1,2,5,5,4,2,2,2,2,2,2,4,5,5,4,5,2,4,2,4,4,1,4,2,1,2,2,1,5,1,2,1,1,4,2
366,"JOSE EDUARDO CARDOZO","PT","SP",1,4,2,4,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,4,2,2,2,2,2,2,1,1,2,4,2,1,4,1,1,4,1,2,1,1,2,2,1,2,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,1,2,1,2,2,1,2,4,2,2,1,1,1,1,5,2
514,"JOSE IVO SARTORI","PMDB","RS",1,1,2,1,2,2,1,4,2,1,2,2,4,1,1,2,1,1,2,4,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,4,2,4,2,1,1,4,4,4,4,4,4,2,1,2,1,1,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
452,"JOSE JANENE","PP","PR",1,4,2,1,2,2,1,4,2,1,2,2,4,4,4,4,3,3,3,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,1,2,4,4,4,4,4,2,4,4,2,2,4,3,4,4,4,4,2,4,2,4,2,4,1,2,2,4,4,4,1,1,1,4,4
96,"JOSE LINHARES","PP","CE",1,1,2,4,2,2,1,1,2,1,2,2,2,4,1,4,4,4,4,5,4,5,4,4,5,2,2,1,2,2,1,2,1,1,1,1,4,4,4,2,1,1,4,1,4,4,2,2,2,4,2,2,2,2,2,2,1,2,1,1,4,4,4,4,4,2,4,4,2,4,2,4,4,4,4,4,4,4,4,4,2,2,2,1,2,1,2,2,1,2,2,5,4,1,1,1,1,5,2
149,"JOSE MENDONCA BEZERRA","PFL","PE",2,5,2,4,4,5,5,4,5,5,4,4,5,1,4,4,3,4,4,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,4,4,4,1,4,4,4,4,5,5,5,5,4,5,1,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,5,4,5,5,5,5,2,4,5,5,4,2,5,5,4,4,4,4,4,4,4,4
367,"JOSE MENTOR","PT","SP",4,4,4,4,4,2,1,4,4,1,2,2,4,2,1,2,1,4,2,2,1,4,4,4,2,4,4,1,1,2,1,4,4,1,1,1,1,1,1,4,1,1,4,1,2,4,2,2,2,2,2,2,2,4,2,2,1,2,4,1,2,1,1,1,1,2,4,4,2,4,2,4,4,2,2,2,2,2,4,2,2,4,2,1,2,1,2,4,1,2,2,2,2,4,4,4,4,3,2
241,"JOSE MILITAO","PTB","MG",1,1,2,3,2,2,1,1,2,1,2,4,2,2,1,2,1,1,2,2,4,2,2,2,2,2,2,2,2,4,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,1,4,2,4,5,4,5,2,2,2,2,2,2,4,4,4,1,2,2,4,1,2,1,2,2,1,2,2,2,4,1,1,1,1,4,1
150,"JOSE MUCIO MONTEIRO","PTB","PE",4,1,2,4,4,4,1,4,4,1,2,2,2,2,1,2,1,4,4,4,4,2,2,2,2,4,4,1,1,4,1,2,4,1,4,1,1,1,1,4,1,1,1,1,2,4,2,2,2,2,2,2,2,2,2,4,1,4,4,1,4,1,1,1,1,4,4,4,4,4,2,4,2,2,2,2,4,4,4,4,2,4,2,4,4,1,2,2,1,4,4,4,4,4,1,1,1,4,1
97,"JOSE PIMENTEL","PT","CE",1,1,2,4,4,2,4,1,2,1,2,2,4,2,1,2,4,4,2,2,1,2,2,2,2,2,2,1,1,2,1,4,4,1,1,1,4,1,1,2,1,1,1,4,2,4,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,1,1,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,1,2,1,4,2,1,4,2,2,2,1,1,1,1,5,2
27,"JOSE PRIANTE","PMDB","PA",1,1,2,4,4,4,1,1,2,1,4,4,2,4,1,4,4,1,2,2,1,2,4,4,2,4,4,4,4,2,1,2,4,4,1,4,4,1,1,2,1,2,1,4,2,4,4,2,2,4,4,4,4,5,2,2,4,2,1,1,4,1,4,1,1,2,4,5,4,2,2,4,2,4,5,4,4,5,4,5,4,4,4,1,2,1,2,4,4,4,2,5,5,1,2,1,1,5,2
548,"JOSE RAJAO","PSDB","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,"JOSE ROBERTO ARRUDA","PFL","DF",4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,5,4,2,4,4,2,4,4,4,4,1,1,1,4,4,4,4,1,4,4,4,1,4,3,3,4,4,4,4,1,4,1,1,4,1,4,4,4,5,4,5,4,4,4,5,4,4,5,5,5,4,4,5,4,4,4,4,4,4,5,4,4,4,4,1,1,2,4,4
203,"JOSE ROCHA","PFL","BA",5,5,5,4,5,5,5,5,5,4,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,1,4,4,4,4,4,4,4,4,4,1,1,1,4,3,4,5,1,1,5,4,1,4,4,5,5,5,4,4,1,1,1,1,1,1,5,5,4,5,4,4,4,5,4,5,4,5,5,4,4,5,4,4,4,5,5,5,5,2,5,5,4,4,1,1,4,4,2,1
249,"JOSE SANTANA DE VASCONCELLOS","PL","MG",1,4,2,4,4,4,4,4,4,4,2,4,2,2,4,2,1,4,2,2,4,2,2,2,4,4,2,4,4,2,4,2,4,1,1,4,4,4,4,4,1,1,1,1,2,4,4,4,4,2,4,2,4,3,4,2,1,4,1,1,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,1,2,2,1,2,4,4,4,1,1,1,1,4,4
169,"JOSE THOMAZ NONO","PFL","AL",5,1,4,4,4,5,4,4,1,5,4,4,4,4,1,5,5,4,5,5,5,5,5,5,5,5,4,5,2,5,2,4,4,1,1,2,1,1,1,1,1,1,1,5,1,4,4,1,1,5,5,1,4,4,5,4,4,5,1,1,1,1,1,2,1,4,4,5,5,4,4,1,4,5,5,4,4,5,5,4,5,4,5,4,5,5,5,5,2,4,5,4,4,1,3,1,4,2,1
200,"JOSIAS GOMES","PT","BA",1,1,2,4,4,2,4,1,2,1,2,2,2,2,4,4,1,1,4,2,1,2,2,2,4,4,2,1,1,2,1,2,4,1,4,1,1,1,1,4,1,1,1,4,2,4,2,2,2,2,4,2,4,2,2,2,1,2,2,1,2,1,1,1,1,2,2,4,4,4,4,2,4,2,2,2,4,2,4,2,2,2,2,1,2,1,2,4,1,2,4,4,4,1,4,1,1,5,4
